 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
206001,2646156158,Mon Jul 14 18:36:45 +0000 2014,2483,2483,0,0,1115,1115,24599,24599,4450,4450,33,33,1,86.0,0.0,0.0,1.0,1529248198000.0,1529248198000.0,1405363005000.0,0,0,0,0,0,0.0,1.9856287425729726e-07,9.000268498592887e-09,86.0,3.5920354097523185e-08,2.6637565959961007e-10,2.0042750387449453e-08,0.0,0.0,0.0,1
206002,2646190382,Mon Jul 14 19:03:39 +0000 2014,249,249,0,0,283,283,41749,41745,30286,30285,16,16,2,141.0,2.0,2.0,2.0,1529250807000.0,1529246579000.0,1405364619000.0,4,0,1,0,0,0.0114285714285714,3.369947907348639e-07,2.2843547337173696e-09,70.5,2.444663161320292e-07,1.291507976659997e-10,2.0099092886771203e-09,1.0,1.0,0.2457142857142857,1
206003,2646191528,Mon Jul 14 19:04:17 +0000 2014,353,352,0,0,295,295,24254,24246,17102,17098,4,4,2,269.0,5.0,2.0,1.0,1529254788000.0,1529224953000.0,1405364657000.0,8,0,4,0,1,0.0228571428571428,1.9577023451529e-07,2.381142045931003e-09,134.5,1.3804166532037972e-07,3.2286671809233944e-11,2.8492987871648954e-09,2.5,1.0,0.37,1
206004,2646229022,Mon Jul 14 19:35:03 +0000 2014,236,236,0,0,498,498,18751,18751,2189,2189,5,5,1,108.0,0.0,1.0,1.0,1529250013000.0,1529250013000.0,1405366503000.0,0,0,0,0,0,0.0,1.5135993482909874e-07,4.019905474102243e-09,108.0,1.7669825467489583e-08,4.036049672793417e-11,1.905015445558493e-09,0.0,1.0,0.0814285714285714,1
206005,2646252199,Mon Jul 14 19:36:32 +0000 2014,416,416,0,0,697,697,490,490,1545,1545,5,5,1,143.0,1.0,1.0,0.0,1529238221000.0,1529238221000.0,1405366592000.0,0,0,0,0,0,0.0,3.955708049984553e-09,5.6267928792637424e-09,143.0,1.2472589667808437e-08,4.0364367856985226e-11,3.3583154057011714e-09,1.0,1.0,0.1642857142857142,1
206006,2646285805,Mon Jul 14 20:03:58 +0000 2014,190,190,0,0,770,769,4715,4713,323,323,5,5,3,113.0,12.0,0.0,0.0,1529247286000.0,1529236499000.0,1405368238000.0,2,1,0,0,0,0.0085714285714285,3.806131929589901e-08,6.215740372819139e-09,37.66666666666666,2.60738200054621e-09,4.0361950472851546e-11,1.533754117968359e-09,4.0,0.0,0.3314285714285714,1
206007,2646287900,Mon Jul 14 20:22:27 +0000 2014,14903,14903,0,0,9749,9749,116286,116286,6,6,789,789,1,140.0,1.0,1.0,1.0,1529238648000.0,1529238648000.0,1405369347000.0,0,0,0,0,0,0.0,9.387798192225208e-07,7.870392358151759e-08,140.0,4.8438151758037285e-11,6.369616956181903e-09,1.203122959416716e-07,1.0,1.0,0.1642857142857142,1
206008,2646288642,Mon Jul 14 20:36:31 +0000 2014,3006,3005,0,0,1619,1618,81976,81949,9890,9890,80,80,4,427.0,8.0,11.0,1.0,1529236991000.0,1529222480000.0,1405370191000.0,27,1,0,0,1,0.08,6.618076837376924e-07,1.3070491850923732e-08,106.75,7.984383224560576e-08,6.458550636651631e-10,2.4268004017218496e-08,2.0,2.75,1.0614285714285714,1
206009,2646309425,Fri Jun 27 07:51:15 +0000 2014,70,70,0,0,46,46,207,207,2849,2849,8,8,1,139.0,1.0,0.0,1.0,1529247432000.0,1529247432000.0,1403855475000.0,0,0,0,0,0,0.0,1.6508235851203755e-09,3.6684968558230565e-10,139.0,2.2720755526608457e-08,6.379994531866186e-11,5.582495215382913e-10,1.0,0.0,0.0828571428571428,1
206010,2646371432,Mon Jul 14 21:29:43 +0000 2014,610,610,0,0,893,893,12218,12218,6984,6984,2,2,1,80.0,1.0,1.0,1.0,1529247283000.0,1529247283000.0,1405373383000.0,0,0,0,0,0,0.0,9.863256101567805e-08,7.208943934113643e-09,80.0,5.637991538169058e-08,1.6145451140232125e-11,4.9243625977707984e-09,1.0,1.0,0.1642857142857142,1
