 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
95001,331875939,Fri Jul 08 21:20:15 +0000 2011,682,682,0,0,499,499,27435,27435,27506,27506,5,5,1,84.0,0.0,1.0,1.0,1529219669000.0,1529219669000.0,1310160015000.0,0,0,0,0,0,0.0,1.2523985818036578e-07,2.277918324476126e-09,84.0,1.255639708076961e-07,2.282483291058243e-11,3.1133072090034435e-09,0.0,1.0,0.0814285714285714,1
95002,331881415,Fri Jul 08 21:31:41 +0000 2011,966,966,0,0,365,365,25851,25851,879,879,16,16,1,30.0,2.0,0.0,0.0,1529250117000.0,1529250117000.0,1310160701000.0,0,0,0,0,0,0.0,1.1799292029698049e-07,1.6659864573284543e-09,30.0,4.012060536963593e-09,7.302954333494595e-11,4.4091586788473615e-09,2.0,0.0,0.1657142857142857,1
95003,331892237,Fri Jul 08 21:55:00 +0000 2011,2255,2255,0,0,493,493,140144,140144,2874,2874,66,66,1,139.0,0.0,1.0,0.0,1529254049000.0,1529254049000.0,1310162100000.0,0,0,0,0,0,0.0,6.396583746671586e-07,2.2501967883813013e-09,139.0,1.3117780060462194e-08,3.0124338343441363e-10,1.0292482267342466e-08,0.0,1.0,0.0814285714285714,1
95004,331895100,Fri Jul 08 22:01:05 +0000 2011,561,561,0,0,492,492,8159,8159,5514,5514,1,1,1,30.0,2.0,0.0,0.0,1529254373000.0,1529254373000.0,1310162465000.0,0,0,0,0,0,0.0,3.7240079172618284e-08,2.2456329149317556e-09,30.0,2.516752010758882e-08,4.564294542544219e-12,2.5605692383673067e-09,2.0,0.0,0.1657142857142857,1
95005,331912277,Fri Jul 08 22:38:51 +0000 2011,259,259,0,0,557,557,461,461,56,56,1,1,1,144.0,0.0,1.0,1.0,1529226693000.0,1529226693000.0,1310164731000.0,0,0,0,0,0,0.0,2.104427422228602e-09,2.5426595969226282e-09,144.0,2.556354352381816e-10,4.5649184863960994e-12,1.1823138879765899e-09,0.0,1.0,0.0814285714285714,1
95006,331913440,Fri Jul 08 22:41:24 +0000 2011,582,582,0,0,423,423,35252,35221,2892,2871,2,2,8,1011.0,26.0,9.0,8.0,1529245984000.0,1529232099000.0,1310164884000.0,31,0,21,0,0,0.0885714285714285,1.6090844897163653e-07,1.930791839186493e-09,126.375,1.320059101401262e-08,9.129039428777744e-12,2.656550473774324e-09,3.25,1.125,1.0021428571428572,1
95007,331913855,Fri Jul 08 22:42:17 +0000 2011,3046,3046,0,0,1722,1722,88075,88075,274,274,17,17,1,113.0,2.0,1.0,1.0,1529235374000.0,1529235374000.0,1310164937000.0,0,0,0,0,0,0.0,4.020396417066535e-07,7.860485529592476e-09,113.0,1.2507392770663982e-09,7.760061208076195e-11,1.39042037881177e-08,2.0,1.0,0.2471428571428571,1
95008,331914556,Fri Jul 08 22:43:54 +0000 2011,309,309,0,0,721,721,21833,21833,2043,2043,5,5,1,67.0,1.0,1.0,1.0,1529232652000.0,1529232652000.0,1310165034000.0,0,0,0,0,0,0.0,9.966329208911197e-08,3.2912212520610873e-09,67.0,9.325887680944246e-09,2.2824003134959e-11,1.410523393740466e-09,1.0,1.0,0.1642857142857142,1
95009,331918929,Fri Jul 08 22:53:57 +0000 2011,603,603,0,0,454,454,6168,6168,1776,1776,0,0,1,53.0,0.0,0.0,1.0,1529236436000.0,1529236436000.0,1310165637000.0,0,0,0,0,0,0.0,2.8155281434838793e-08,2.0723893922530502e-09,53.0,8.106968195245411e-09,0.0,2.752534809534337e-09,0.0,0.0,0.0,1
95010,331925898,Fri Jul 08 23:09:58 +0000 2011,452,452,0,0,324,324,17763,17763,8171,8171,3,3,1,137.0,4.0,1.0,1.0,1529250591000.0,1529250591000.0,1310166598000.0,0,0,0,0,0,0.0,8.10784930325786e-08,1.4788848585574211e-09,137.0,3.729619808417496e-08,1.369337831997612e-11,2.063135666876402e-09,4.0,1.0,0.4128571428571428,1
