 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
154001,947989868,Wed Nov 14 15:47:30 +0000 2012,170,170,0,0,1411,1411,2538,2535,1954,1953,3,3,2,169.0,3.0,4.0,2.0,1529250964000.0,1529243526000.0,1352908050000.0,3,0,1,0,0,0.0085714285714285,1.4392412728305034e-08,8.001455618454847e-09,84.5,1.1080683400751788e-08,1.7012308189485855e-11,9.640307974041983e-10,1.5,2.0,0.45,1
154002,947994786,Wed Nov 14 15:55:27 +0000 2012,1939,1939,0,0,734,734,3026,3026,3917,3917,215,215,1,140.0,2.0,1.0,2.0,1529244728000.0,1529244728000.0,1352908527000.0,0,0,0,0,0,0.0,1.7160401453811522e-08,4.1625031946786704e-09,140.0,2.221324933727023e-08,1.219261834953561e-09,1.0996040455697466e-08,2.0,1.0,0.2471428571428571,1
154003,947998579,Wed Nov 14 15:48:30 +0000 2012,2566,2566,0,0,2165,2164,16435,16434,35964,35963,20,20,2,177.0,5.0,2.0,2.0,1529246406000.0,1529244229000.0,1352908110000.0,1,1,1,0,0,0.0057142857142857,9.320153575715625e-08,1.2277537262807621e-08,88.5,2.0394889151021403e-07,1.1341835808598264e-10,1.4551575342431572e-08,2.5,1.0,0.37,1
154004,948016398,Wed Nov 14 16:08:20 +0000 2012,358,358,0,0,843,843,14469,14469,8502,8502,5,5,1,130.0,3.0,3.0,1.0,1529236402000.0,1529236402000.0,1352909300000.0,0,0,0,0,0,0.0,8.2057720202309e-08,4.780887285268263e-09,130.0,4.82172048628123e-08,2.835638959233845e-11,2.0303174948114328e-09,3.0,3.0,0.4928571428571429,1
154005,948056833,Wed Nov 14 16:23:31 +0000 2012,468,468,0,0,456,456,11726,11726,1549,1549,14,14,1,88.0,2.0,1.0,1.0,1529241467000.0,1529241467000.0,1352910211000.0,0,0,0,0,0,0.0,6.649983823627956e-08,2.586041807585151e-09,88.0,8.784602543748682e-09,7.939602040831603e-11,2.6540955393637076e-09,2.0,1.0,0.2471428571428571,1
154006,948102458,Wed Nov 14 16:57:07 +0000 2012,132,132,0,0,528,528,869,869,374,374,1,1,1,121.0,5.0,1.0,1.0,1529243096000.0,1529243096000.0,1352912227000.0,0,0,0,0,0,0.0,4.928235225790216e-09,2.994370770100384e-09,121.0,2.1210126288211053e-09,5.671156761553759e-12,7.48592692525096e-10,5.0,1.0,0.4957142857142858,1
154007,948109298,Wed Nov 14 17:01:41 +0000 2012,91,91,0,0,361,361,6623,6623,2057,2057,2,2,1,133.0,4.0,1.0,1.0,1529247889000.0,1529247889000.0,1352912501000.0,0,0,0,0,0,0.0,3.75591086685334e-08,2.047235124466338e-09,133.0,1.1665270501460549e-08,1.134202285022902e-11,5.160620396854204e-10,4.0,1.0,0.4128571428571428,1
154008,948141607,Wed Nov 14 17:17:45 +0000 2012,124,124,0,0,274,274,6847,6847,616,616,17,17,1,148.0,2.0,1.0,0.0,1529250612000.0,1529250612000.0,1352913465000.0,0,0,0,0,0,0.0,3.8829027896203854e-08,1.5538416304308247e-09,148.0,3.493308191041562e-09,9.640623254497818e-11,7.03198402092782e-10,2.0,1.0,0.2471428571428571,1
154009,948145561,Wed Nov 14 17:20:06 +0000 2012,111,111,0,0,266,266,769,768,345,344,2,2,2,280.0,2.0,1.0,2.0,1529250976000.0,1529239952000.0,1352913606000.0,1,0,1,0,0,0.0028571428571428,4.3609587689778975e-09,1.508472083937738e-09,140.0,1.956476950971878e-09,1.1341895367952918e-11,6.29475192921387e-10,1.0,0.5,0.1642857142857142,1
154010,948158232,Wed Nov 14 17:37:45 +0000 2012,196,196,0,0,225,225,62154,62154,14821,14821,7,7,1,140.0,2.0,1.0,1.0,1529253447000.0,1529253447000.0,1352914665000.0,0,0,0,0,0,0.0,3.52469259995229e-07,1.2759530118564614e-09,140.0,8.404844261655385e-08,3.969631592442325e-11,1.111496845883851e-09,2.0,1.0,0.2471428571428571,1
