,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
15001,38624910,Fri May 08 07:12:53 +0000 2009,454,454,0,0,1105,1105,22460,22460,2527,2527,67,67,1,"[""RT @CoupeDuMonde18_: RT + FOLLOW @CoupeDuMonde18_ et @jerseys_all  pour tenter de remporter l'un des 32 maillots de la Coupe du Monde 2018鈥?]""",139,0,3,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.81E-08,3.84E-09,139,8.79E-09,2.33E-10,1.58E-09,0,3,0.244285714,1
15002,38625174,Fri May 08 07:16:08 +0000 2009,488,488,0,0,710,710,2861,2861,7119,7119,79,79,1,['馃挭馃徏馃挭馃徏馃挭馃徏 https://t.co/AqrqGU220U'],36,0,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,9.95E-09,2.47E-09,36,2.48E-08,2.75E-10,1.70E-09,0,0,0,1
15003,38631769,Fri May 08 08:33:35 +0000 2009,18,18,0,0,75,75,284,284,266,266,0,0,1,['World Cup 2018 #WorldCup https://t.co/8VpYwWO6KA'],48,1,0,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,9.88E-10,2.61E-10,48,9.25E-10,0,6.26E-11,1,0,0.082857143,1
15004,38631783,Fri May 08 08:33:44 +0000 2009,1210,1210,0,0,534,534,129150,129150,3208,3208,19,19,1,['RT @VikkiAngelX: Lol daughters of Chimamanda are familiar with the Nordic way of naming. We also know that if the players were female it鈥檒l鈥?],140,0,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.49E-07,1.86E-09,140,1.12E-08,6.61E-11,4.21E-09,0,1,0.081428571,1
15005,38635262,Fri May 08 09:16:37 +0000 2009,370,370,0,0,673,673,3182,3182,2606,2606,0,0,1,['RT @PurelyFootball: If Neymar scores today we鈥檒l giveaway a Brazil #WorldCup shirt with free personalisation! Retweet and follow to enter馃嚙馃嚪鈥?],142,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.11E-08,2.34E-09,142,9.07E-09,0,1.29E-09,1,1,0.164285714,1
15006,38635888,Fri May 08 09:23:58 +0000 2009,21340,21335,0,0,21138,21136,117043,117019,52,52,427,426,15,"[""Today's Football Trivia Question: \nWhich three players under contract to Liverpool FC were in England's 1966 World鈥?https://t.co/H99bxTHoCW"", 'FIFA World Cup Finals 2018 Goalscorers Table &amp; Statistics.\nFull details of every goalscorer at the FIFA World Cup F鈥?https://t.co/ewhTWWZSwf', 'FIFA World Cup Finals Tournaments Hat-Tricks.\nComplete details of every hat-trick scored in a FIFA World Cup Finals鈥?https://t.co/raNRNh3LQp', 'First &amp; Second Playing Kits for all 32 Teams at the 2018 FIFA World Cup Finals in Russia \n#WORLDCUP鈥?https://t.co/K7nEiP2DQK', ""Today's Football Trivia Question \nWhich three players under contract to Liverpool FC were in England's 1966 World C鈥?https://t.co/bbr8IoAfHv"", 'Average Squad Ages for all 32 Finalists at the 2018 FIFA World Cup Finals in Russia \n#WORLDCUP鈥?https://t.co/ZiQXMTquMh', ""@Reuters @murtalaarz More?\nWasn't Christian Eriksen the Man of the Match yesterday? \n#COYS #WORLDCUP\nhttps://t.co/TA9hPrTEmY"", 'Twenty-four present and past Tottenham Hotspur Players are participating in the 2018 FIFA World Cup in Russia鈥?https://t.co/g8AoMtMb9r', ""FIFA World Cup Finals 1930-2018 Nation's Progress Chart &amp; Statistics.\nTable detailing the progress of every country鈥?https://t.co/C83avskzvH"", ""England's Goals by Club Affiliation from 1872 to 2018.\nEngland's National Football Team's goals arranged by Club Af鈥?https://t.co/sq11Pbv6DP"", 'England Players by Club Affiliation 1872-2018.\nComplete record of every Full England International by the clubs the鈥?https://t.co/7ZLnsGoM5t', 'England v Belgium Full International Record &amp; Statistics 1921-2018.\nEngland football team full record and statistic鈥?https://t.co/UUGb1Y1IIu', 'England Opening Matches in FIFA World Cup Finals Tournaments from 1950 to 2018 \n#WORLDCUP\nhttps://t.co/NPaLM21Kmh https://t.co/GlPhBM0MYZ', ""Sunday's Footy Trivia Question: \nWhich three players under contract to Liverpool FC were in England's 1966 World Cu鈥?https://t.co/oa5Ecf2sEb"", 'FIFA World Cup Finals 2018 Russia Group E: \nMatch Details Costa Rica 0-1 Serbia \n#WORLDCUP\nhttps://t.co/z0DP1jDGbM https://t.co/Gg0kbCOLCC']",2051,6,2,17,1.53E+12,1.53E+12,1.24E+12,24,2,0,1,5,0.074285714,4.07E-07,7.35E-08,136.7333333,1.81E-10,1.49E-09,7.42E-08,0.4,0.133333333,0.196,-1
15007,38640276,Fri May 08 10:18:56 +0000 2009,2663,2663,0,0,864,864,22200,22200,1617,1617,56,56,1,"['RT @WorIdCupUpdates: GOAL!!!! KOLAROV, WHAT A FREE-KICK!! Costa Rica 0 - 1 Serbia! \n\n#WorldCup\u2060 \u2060#CRC\u2060 \u2060#SRB\u2060 \u2060#CRCSRB https://t.co/S226c0Q鈥?]",140,4,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,7.72E-08,3.01E-09,140,5.63E-09,1.95E-10,9.26E-09,4,1,0.412857143,1
15008,38640814,Fri May 08 10:25:23 +0000 2009,797,797,0,0,2437,2437,10554,10554,43320,43320,167,167,1,['RT @EricMoore__: GOAL MEXICO 馃嚥馃嚱 1-0 #WorldCup https://t.co/hs4MvIhVW9'],71,1,1,1,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,3.67E-08,8.48E-09,71,1.51E-07,5.81E-10,2.77E-09,1,1,0.164285714,1
15009,38642205,Fri May 08 10:41:23 +0000 2009,11987,11987,0,0,240,240,43806,43806,1841,1841,0,0,1,['RT @MedMezghani: Soon to open #Abuja tramway besides #Lagos BRT will certainly contribute to #AdvancingPublicTransport in #Nigeria https://鈥?],140,4,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,1.52E-07,8.35E-10,140,6.40E-09,0,4.17E-08,4,1,0.412857143,1
15010,38642496,Fri May 08 10:44:34 +0000 2009,711,711,0,0,373,373,11632,11632,6401,6401,3,3,1,['RT @Krowd9: This is the best video you鈥檒l see today. School kids in Uruguay reacting to their late winner. More than a game. 馃槏馃嚭馃嚲 #WorldCup鈥?],142,1,1,0,1.53E+12,1.53E+12,1.24E+12,0,0,0,0,0,0,4.05E-08,1.30E-09,142,2.23E-08,1.04E-11,2.47E-09,1,1,0.164285714,1
