 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
142001,711302897,Sat Oct 12 17:32:37 +0000 2013,194,194,0,0,593,593,2068,2068,5000,5000,0,0,1,133.0,4.0,1.0,1.0,1529247726000.0,1529247726000.0,1381599157000.0,0,0,0,0,0,0.0,1.4006231242241165e-08,4.016293581551745e-09,133.0,3.3864195459964127e-08,0.0,1.313930783846608e-09,4.0,1.0,0.4128571428571428,1
142002,711307577,Sat Oct 12 17:35:56 +0000 2013,150,150,0,0,361,361,2405,2405,759,759,9,9,1,100.0,2.0,0.0,0.0,1529252222000.0,1529252222000.0,1381599356000.0,0,0,0,0,0,0.0,1.6288203982440814e-08,2.444923757863257e-09,100.0,5.1404352693025274e-09,6.095377789686791e-11,1.015896298281132e-09,2.0,0.0,0.1657142857142857,1
142003,711319989,Sat Oct 12 18:44:03 +0000 2013,1072,1072,0,0,1083,1083,9531,9531,4909,4909,2,2,1,60.0,3.0,0.0,0.0,1529252173000.0,1529252173000.0,1381603443000.0,0,0,0,0,0,0.0,6.455185899668761e-08,7.334976738370861e-09,60.0,3.3247830848257214e-08,1.354566341342726e-11,7.260475589597011e-09,3.0,0.0,0.2485714285714285,1
142004,711324505,Sun Jul 22 21:50:17 +0000 2012,477,477,0,0,2414,2414,23778,23778,1629,1629,44,44,1,45.0,2.0,0.0,1.0,1529249039000.0,1529249039000.0,1342993817000.0,0,0,0,0,0,0.0,1.276635347168951e-07,1.2960710438497128e-08,45.0,8.746063506342925e-09,2.3623498727998077e-10,2.561002021194337e-09,2.0,0.0,0.1657142857142857,1
142005,711340597,Sun Jul 22 22:03:37 +0000 2012,63,63,0,0,324,324,3235,3234,541,541,0,0,2,259.0,5.0,2.0,1.0,1529236621000.0,1529235672000.0,1342994617000.0,1,0,0,0,0,0.0028571428571428,1.7369873232248942e-08,1.7396720022406975e-09,129.5,2.904822695099436e-09,0.0,3.3826955599124676e-10,2.5,1.0,0.37,1
142006,711355085,Sat Oct 12 18:10:12 +0000 2013,422,422,0,0,1926,1926,6996,6996,1070,1070,19,19,1,93.0,3.0,1.0,0.0,1529229999000.0,1529229999000.0,1381601412000.0,0,0,0,0,0,0.0,4.7389195698255926e-08,1.3046253704236837e-08,93.0,7.24791872457602e-09,1.2870136052985456e-10,2.858524954926243e-09,3.0,1.0,0.3299999999999999,1
142007,711361154,Sun Jul 22 22:20:13 +0000 2012,1426,1426,0,0,1345,1345,13779,13779,12854,12854,8,8,1,139.0,1.0,1.0,0.0,1529234907000.0,1529234907000.0,1342995613000.0,0,0,0,0,0,0.0,7.398546087701558e-08,7.221891637969805e-09,139.0,6.901873242711068e-08,4.295548929647468e-11,7.656815967096611e-09,1.0,1.0,0.1642857142857142,1
142008,711371773,Sun Jul 22 22:28:38 +0000 2012,1147,1147,0,0,528,528,63404,63404,6173,6173,12,12,1,140.0,0.0,1.0,0.0,1529248585000.0,1529248585000.0,1342996118000.0,0,0,0,0,0,0.0,3.404196519984887e-07,2.8348617793073313e-09,140.0,3.314318515845484e-08,6.442867680243935e-11,6.158307691033161e-09,0.0,1.0,0.0814285714285714,1
142009,711420427,Sun Jul 22 23:11:01 +0000 2012,1055,1055,0,0,814,814,7038,7038,12940,12940,0,0,1,141.0,2.0,1.0,1.0,1529225175000.0,1529225175000.0,1342998661000.0,0,0,0,0,0,0.0,3.7792685095313556e-08,4.37102098146991e-09,141.0,6.948527211329318e-08,0.0,5.665143901045153e-09,2.0,1.0,0.2471428571428571,1
142010,711444422,Sun Jul 22 23:32:22 +0000 2012,374,374,0,0,226,225,64617,64607,2187,2186,11,11,5,542.0,12.0,5.0,4.0,1529236639000.0,1529230397000.0,1342999942000.0,10,1,1,0,0,0.0314285714285714,3.469616946653645e-07,1.2135094943184046e-09,108.4,1.1743120637497133e-08,5.906462140487812e-11,2.008197127765856e-09,2.4,1.0,0.606,1
