 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
131001,558497083,Fri Apr 20 10:00:25 +0000 2012,160,160,0,0,152,152,2353,2353,5066,5066,0,0,1,141.0,2.0,1.0,1.0,1529233254000.0,1529233254000.0,1334916025000.0,0,0,0,0,0,0.0,1.2109065223444494e-08,7.822260577830696e-10,141.0,2.6070771110059417e-08,0.0,8.23395850297968e-10,2.0,1.0,0.2471428571428571,1
131002,558521341,Fri Apr 20 10:40:51 +0000 2012,260,260,0,0,1053,1053,522,522,399,399,0,0,1,142.0,1.0,1.0,0.0,1529250985000.0,1529250985000.0,1334918451000.0,0,0,0,0,0,0.0,2.6861173950420467e-09,5.418547158964129e-09,142.0,2.053181687014898e-09,0.0,1.337912878756575e-09,1.0,1.0,0.1642857142857142,1
131003,558530220,Fri Apr 20 08:39:54 +0000 2012,1158,1158,0,0,922,922,25495,25495,13066,13066,1,1,1,141.0,10.0,1.0,0.0,1529244302000.0,1529244302000.0,1334911194000.0,0,0,0,0,0,0.0,1.3119226189703094e-07,4.74443088719602e-09,141.0,6.723506938405987e-08,5.1458035652885246e-12,5.958840528604112e-09,10.0,1.0,0.91,1
131004,558539456,Fri Apr 20 11:13:04 +0000 2012,9869,9869,0,0,2901,2901,26087,26076,32881,32870,17,17,3,371.0,5.0,4.0,0.0,1529249389000.0,1529246530000.0,1334920384000.0,11,0,11,0,0,0.0314285714285714,1.3424141187775856e-07,1.4928291327380593e-08,123.66666666666669,1.6920273944694976e-07,8.748050760615998e-11,5.078500762148194e-08,1.6666666666666667,1.3333333333333333,0.4638095238095238,1
131005,558551067,Fri Apr 20 09:15:49 +0000 2012,848,848,0,0,828,828,7122,7122,5155,5155,1,1,1,58.0,1.0,1.0,0.0,1529235479000.0,1529235479000.0,1334913349000.0,0,0,0,0,0,0.0,3.665048340093843e-08,4.2609660567224125e-09,58.0,2.6528115969087e-08,5.14609427140388e-12,4.36388794215049e-09,1.0,1.0,0.1642857142857142,1
131006,558560140,Fri Apr 20 11:38:09 +0000 2012,269,269,0,0,470,470,11474,11474,155,155,0,0,1,140.0,1.0,1.0,0.0,1529252291000.0,1529252291000.0,1334921889000.0,0,0,0,0,0,0.0,5.904377226575181e-08,2.418561353050667e-09,140.0,7.976106589847944e-10,0.0,1.3842404339800623e-09,1.0,1.0,0.1642857142857142,1
131007,558561757,Fri Apr 20 11:40:32 +0000 2012,5545,5545,0,0,5067,5067,22212,22212,23857,23857,13,13,1,97.0,0.0,1.0,1.0,1529222057000.0,1529222057000.0,1334922032000.0,0,0,0,0,0,0.0,1.1431805013921127e-07,2.6078226186538065e-08,97.0,1.2278433829331724e-07,6.690683647621764e-11,2.8538339096971296e-08,0.0,1.0,0.0814285714285714,1
131008,558562417,Fri Apr 20 11:41:20 +0000 2012,100,100,0,0,114,114,2111,2111,1209,1209,1,1,1,62.0,1.0,0.0,0.0,1529248417000.0,1529248417000.0,1334922080000.0,0,0,0,0,0,0.0,1.0863169823450128e-08,5.866420463634841e-10,62.0,6.221493281170632e-09,5.145982862837578e-12,5.145982862837577e-10,1.0,0.0,0.0828571428571428,1
131009,558587724,Fri Apr 20 10:19:12 +0000 2012,31,31,0,0,746,746,148,148,115,115,0,0,1,138.0,7.0,0.0,1.0,1529240082000.0,1529240082000.0,1334917152000.0,0,0,0,0,0,0.0,7.616188166779906e-10,3.8389705219039264e-09,138.0,5.917984048511414e-10,0.0,1.5952826565552507e-10,7.0,0.0,0.5800000000000001,1
131010,558594803,Fri Apr 20 12:32:00 +0000 2012,162,162,0,0,350,350,16305,16302,5484,5484,2,2,4,514.0,14.0,4.0,5.0,1529253586000.0,1529240768000.0,1334925120000.0,3,0,0,0,0,0.0085714285714285,8.390433133970193e-08,1.801074269788143e-09,128.5,2.8220260844337653e-08,1.0291852970217959e-11,8.336400905876549e-10,3.5,1.0,0.6157142857142858,1
131011,558601465,Fri Apr 20 12:37:45 +0000 2012,93,93,0,0,1830,1830,4323,4323,75,75,17,17,1,148.0,2.0,1.0,0.0,1529235827000.0,1529235827000.0,1334925465000.0,0,0,0,0,0,0.0,2.2247912851914716e-08,9.417922858895194e-09,148.0,3.859804450366882e-10,8.748890087498267e-11,4.786157518454933e-10,2.0,1.0,0.2471428571428571,1
