Unnamed: 0,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
30001,75908441,Sun Sep 20 23:58:21 +0000 2009,306,306,0,0,251,251,21059,21059,3187,3187,7,7,1,['RT @NessxSant: Gooooolllllllll\nPuta que pariuuu\n#WorldCup2018 \n#MEX'],67,2,1,0,1529250000000.0,1529250000000.0,1253490000000.0,0,0,0,0,0,0.0,7.64e-08,9.1e-10,67.0,1.16e-08,2.54e-11,1.11e-09,2.0,1.0,0.247142857,1
30002,75912332,Mon Sep 21 00:17:22 +0000 2009,1457,1457,0,0,1380,1380,25908,25908,1299,1299,27,27,1,['#VamosM茅xico \n#Rusia2018 \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#MEX \n#WorldCup2018 https://t.co/ptsUFW7OW7'],123,13,0,1,1529250000000.0,1529250000000.0,1253490000000.0,0,0,0,0,0,0.0,9.4e-08,5e-09,123.0,4.71e-09,9.79e-11,5.28e-09,13.0,0.0,1.077142857,1
30003,75913943,Mon Sep 21 00:25:55 +0000 2009,432,432,0,0,435,434,91005,90980,774,770,26,26,3,"['RT @m_kyounoryouri: 銆愩儻銉笺儷銉夈偒銉冦儣銉偡銈㈠ぇ浼氶枊鍌腑锛併€戜粖澶溿伅娣卞銇€屻儢銉┿偢銉€嶅銆屻偣銈ゃ偣銆嶆垿銇岃銈忋倢銇俱仚銇屻€併偣銈ゃ偣鏂欑悊銇ㄣ仐銇︺倐鐭ャ倝銈屻倠銇亴銆屻偔銉冦偡銉ャ€嶃€俓n銇裤倱銇伄銇嶃倗銇嗐伄鏂欑悊銇с伅銆屻偘銉兗銉炽偘銉兗銉炽偔銉冦偡銉ャ€嶃倰绱逛粙銇椼仸銇勩伨銇欙紒\nhttps://t.co/bD鈥?, 'RT @NHK_soccer: 銆愩偞銉笺儷閫熷牨锛併儭銈偡銈冲厛鍒躲€慭n銉夈偆銉?#GER 0 - 1 #MEX 銉°偔銈枫偝\n鍓嶅崐35鍒哱u3000銉偟銉庛亴鍏堝埗銈淬兗銉紒\n#銉兗銉儔銈儍銉?#WorldCup\n\n銉┿偆銉栭厤淇°倰銇旇Η銇仾銈嬪牬鍚堛伅銈炽儊銉┾啌\nhttps://t.co/YT7vMCtRsF htt鈥?, 'RT @k_admr: 銉°偔銈枫偝馃嚥馃嚱銇偒銈︺兂銈裤兗銆併倎銇ｃ仭銈冩垿琛撱偒銉°儵鏄犮亪銇欍倠銇樸們銈搘ww 銈︺偆銈ゃ儸鎿嶄綔銇嬨仺鐤戙亞銇忋倝銇勭礌鏅淬倝銇椼亜銈淬兗銉?#銉偡銈鏉?#WorldCupRussia2018 #WorldCup\u2060 \u2060\u2060 https://t.co/61zWHRHhXr']",413,7,3,3,1529250000000.0,1529240000000.0,1253490000000.0,25,1,4,0,0,0.074285714,3.3e-07,1.58e-09,137.6666667,2.81e-09,9.43e-11,1.57e-09,2.333333333,1.0,0.437619048,1
30004,75915265,Mon Sep 21 00:33:02 +0000 2009,130,130,0,0,613,613,1839,1839,11784,11784,2,2,1,"[""When everyone's tv in the nursing home you work is on FOX watching the #WorldCup #soccerfans #WorldCup2018 鈿斤笍""]",109,3,0,0,1529240000000.0,1529240000000.0,1253490000000.0,0,0,0,0,0,0.0,6.67e-09,2.22e-09,109.0,4.27e-08,7.25e-12,4.71e-10,3.0,0.0,0.248571429,1
30005,75918921,Mon Sep 21 00:49:00 +0000 2009,203,203,0,0,183,183,14890,14890,2547,2547,6,6,1,"['Mete a porrada na Alemanha, M茅xico meu amor! #WorldCup2018']",58,1,0,0,1529250000000.0,1529250000000.0,1253490000000.0,0,0,0,0,0,0.0,5.4e-08,6.64e-10,58.0,9.24e-09,2.18e-11,7.36e-10,1.0,0.0,0.082857143,1
30006,75925618,Mon Sep 21 01:21:33 +0000 2009,235,235,0,0,276,276,655,655,282,282,18,18,1,['隆M茅xico desde ni帽o! Vamos! #Russia2018 #WorldCup2018 #MexicoVsAlemania'],70,3,0,0,1529250000000.0,1529250000000.0,1253500000000.0,0,0,0,0,0,0.0,2.38e-09,1e-09,70.0,1.02e-09,6.53e-11,8.52e-10,3.0,0.0,0.248571429,1
30007,75927769,Mon Sep 21 01:32:45 +0000 2009,802,802,0,0,1759,1759,2675,2675,579,579,9,9,1,['And again. #Ger #MEX https://t.co/Ps9bCPR45z'],44,2,0,1,1529250000000.0,1529250000000.0,1253500000000.0,0,0,0,0,0,0.0,9.7e-09,6.38e-09,44.0,2.1e-09,3.26e-11,2.91e-09,2.0,0.0,0.165714286,1
30008,75927771,Mon Sep 21 01:32:46 +0000 2009,414,414,0,0,1765,1765,40833,40833,30861,30861,3,3,1,['COPA DO MUNDO 脡 MARAVILHOSO! #WorldCup'],38,1,0,0,1529250000000.0,1529250000000.0,1253500000000.0,0,0,0,0,0,0.0,1.48e-07,6.4e-09,38.0,1.12e-07,1.09e-11,1.5e-09,1.0,0.0,0.082857143,1
30009,75930610,Mon Sep 21 01:47:52 +0000 2009,170,170,0,0,176,175,26268,26262,810,810,17,0,2,"['RT @Jon_LeGossip: OFFICIAL: France鈥檚 winning goal vs. Australia yesterday has been taken away from Paul Pogba &amp; goes down as an Aziz Behich鈥?, 'RT @RayHudson: You`ll smile &amp; maybe cry at this.....turn ya volume up &amp; enjoy....#WorldCup magesteeeeerial doesn`t do these PROPER football鈥?]",292,1,2,0,1529250000000.0,1529240000000.0,1253500000000.0,6,1,0,17,0,0.02,9.53e-08,6.38e-10,146.0,2.94e-09,6.17e-11,6.17e-10,0.5,1.0,0.204285714,1
30010,75935007,Mon Sep 21 02:11:16 +0000 2009,947,947,0,0,1260,1260,4174,4173,1006,1006,21,21,2,"[""The ones who broke down the wall vs the ones who will 'supposedly' pay for the Wall.\n\nGermany vs Mexico is upon us.\n\n#WorldCup\n#GERMEX"", ""What Germany would want is an injection of pace. I wouldn't worry much for them since they already have San茅 on the鈥?https://t.co/m4fuPZYjMk""]",274,2,0,1,1529250000000.0,1529250000000.0,1253500000000.0,1,0,0,0,0,0.002857143,1.51e-08,4.57e-09,137.0,3.65e-09,7.62e-11,3.43e-09,1.0,0.0,0.082857143,1
30011,75936913,Mon Sep 21 02:21:32 +0000 2009,750,750,0,0,736,736,35591,35591,91,91,11,11,1,['RT @byGundersons: 脕FRAM 脥SLAND! 馃嚠馃嚫 #WorldCup #ISL #islarg https://t.co/NGOzQmW8sV'],83,3,1,1,1529240000000.0,1529240000000.0,1253500000000.0,0,0,0,0,0,0.0,1.29e-07,2.67e-09,83.0,3.3e-10,3.99e-11,2.72e-09,3.0,1.0,0.33,1
30012,75938750,Mon Sep 21 02:31:48 +0000 2009,478,478,0,0,493,493,55859,55859,54,54,10,10,1,"['RT @euzucchetto: San茅, neste momento #Copa2018 #WorldCup https://t.co/Oxhiey8S2T']",80,2,1,1,1529250000000.0,1529250000000.0,1253500000000.0,0,0,0,0,0,0.0,2.03e-07,1.79e-09,80.0,1.96e-10,3.63e-11,1.73e-09,2.0,1.0,0.247142857,1
30013,75941934,Mon Sep 21 02:50:09 +0000 2009,790,790,0,0,694,694,16070,16070,1232,1232,2,2,1,['This is the real Vikings https://t.co/EEolWPz46B'],48,0,0,1,1529230000000.0,1529230000000.0,1253500000000.0,0,0,0,0,0,0.0,5.83e-08,2.52e-09,48.0,4.47e-09,7.25e-12,2.87e-09,0.0,0.0,0.0,1
30014,75958566,Mon Sep 21 04:38:59 +0000 2009,1188,1187,0,0,486,485,28353,28344,1901,1899,3,3,2,"['Assistir esse jog茫o agora entre Costa Rica e S茅rvia kkkkk #WorldCup2018', 'AHUAHUIHAUI toni kroos errando passe... a crise chegou! #WorldCup']",136,2,0,0,1529250000000.0,1529240000000.0,1253510000000.0,9,1,2,0,1,0.028571429,1.03e-07,1.76e-09,68.0,6.89e-09,1.09e-11,4.31e-09,1.0,0.0,0.082857143,1
30015,75966294,Mon Sep 21 05:38:59 +0000 2009,10037,10036,0,0,981,980,22666,22637,8323,8298,587,587,6,"['Savage strike by Kolarov. Beauty of a goal! #WorldCup', ""Can't say #CRC haven't had their chances. Gonzalez botches sitter. Campbell touch fails him after Borges ball put h鈥?https://t.co/L5zGhqq0Wz"", 'A tale of two halves: #CRC better in air and on second balls in opening half, missed their best chance. #SRB wins a鈥?https://t.co/quIINHrk9M', 'RT @WorldFootballi: #WorldCup Group F also begins today, we previewed that here with special guests:\n\n馃嚛馃嚜 @AndyArmchair\n馃嚥馃嚱 @ArnoldcommaJon鈥?, 'Brilliant half from Osorio鈥檚 El Tri. #MEX clearly the better team, but you can bet L枚w and Germany will have answer鈥?https://t.co/zmZotqa4gn', 'Another wonderful game. Even the worst 2 games of the tournament- #CRC v #SRB and #MOR and #IRN had a dramatic late鈥?https://t.co/XNZEg2d71n']",755,10,3,4,1529250000000.0,1529240000000.0,1253510000000.0,29,1,25,0,1,0.085714286,8.22e-08,3.56e-09,125.8333333,3.02e-08,2.13e-09,3.64e-08,1.666666667,0.5,0.382380952,1
30016,75969344,Mon Sep 21 06:05:13 +0000 2009,9830,9830,0,0,1866,1866,5392,5392,2676,2676,102,102,1,['Amazing save by @yosoy8a! #GermanyvsMexico #Mexico #Worldcup https://t.co/S08RIvh0T8'],84,3,1,1,1529250000000.0,1529250000000.0,1253510000000.0,0,0,0,0,0,0.0,1.96e-08,6.77e-09,84.0,9.7e-09,3.7e-10,3.56e-08,3.0,1.0,0.33,1
30017,75972047,Mon Sep 21 06:28:06 +0000 2009,5318,5316,0,0,3031,3021,141618,141525,109824,109733,190,190,17,"['RT @SMM_sportradio: #WorldCup 喔曕副喔о笀喔｀复喔?\n- 喔｀腑喔氞箒喔氞箞喔囙竵喔ム父喙堗浮 | 喔佮弗喔膏箞喔?喔傅\n喙€喔嬥腑喔｀箤喙€喔氞傅喔?馃嚪馃嚫\n1. 喔о弗喔侧笖喔脆箑喔∴傅喔⑧福喙?喔笗喔涪喙傕竸喔о复喔奬n3. 喔斷父喔箓喔佮箟 喙傕笚喔嬥复喔奬n6. 喔复喔о覆喙傕笝喔о复喔奬n11. 喙傕竸喔モ€?, 'RT @SMM_sportradio: #WorldCup 喔曕副喔о笀喔｀复喔?\n- 喔｀腑喔氞箒喔氞箞喔囙竵喔ム父喙堗浮 | 喔佮弗喔膏箞喔?喔傅\n喔勦腑喔笗喔?喔｀复喔佮覆 馃嚚馃嚪\n1. 喙€喔勦涪喙屶箑喔ム腑喔｀箤 喔權覆喔氞覆喔猏n2. 喔堗腑喔箤喔權笝喔?喔竸喔釜喔曕箟喔瞈n3. 喔堗覆喔權竸喔侧福喙屶箓喔?喔佮腑喔權笅喔侧箑喔ム笅鈥?, 'RT @SMM_sportradio: #WorldCup 喔｀覆喔⑧笂喔粪箞喔笢喔灌箟喙€喔ム箞喔權笗喔编抚喔堗福喔脆竾 \n- 喔｀腑喔氞箒喔氞箞喔囙竵喔ム父喙堗浮 | 喔佮弗喔膏箞喔?喔傅\n19.00 喔? 喔勦腑喔笗喔?喔｀复喔佮覆 馃嚚馃嚪 - 喙€喔嬥腑喔｀箤喙€喔氞傅喔?馃嚪馃嚫\n\n馃摵 喔栢箞喔侧涪喔椸腑喔斷釜喔?: 喔浮喔｀复喔權笚鈥?, 'RT @RTSportNews: #Mexico fans gather in #Moscow ahead of #Germany clash \n\n#GER \n#MEX \n#WorldCup  \n\nhttps://t.co/BNeAoyJRUO https://t.co/s9J鈥?, 'RT @CGTNOfficial: Maradona: #Messi gave everything he could #FIFAWorldCup #WorldCup https://t.co/sVWyvTnuHI https://t.co/gJDfB83XZ9', 'RT @SMM_sportradio: 鈿?#WorldCup Goal !!! 喔箑喔ム箛喔佮笅喔侧笝喔斷覆喔｀箤 喙傕竸喔ム覆喔｀腑喔?喔涏副喙堗笝喔熰福喔掂竸喔脆竵喙傕竸喙夃竾喙€喔傅喔⑧笟喙€喔覆喙佮福喔佮腑喔⑧箞喔侧竾喔抚喔⑧竾喔侧浮 喙€喔嬥腑喔｀箤喙€喔氞傅喔?喔傕付喙夃笝喔權赋 喔勦腑喔笗喔?喔｀复喔佮覆 1-0 喔?56\n\n馃摬鈥?, 'RT @SMM_sportradio: ""喙傕竸喔ム覆喔｀腑喔熰腑喔编笖喔熰福喔掂竸喔脆竵喙€喔涏福喔掂箟喔⑧竾喙€喔斷傅喔⑧抚喔斷副喔氞竸喔釜喔曕覆喔｀复喔佮覆 1-0""\n\n#WorldCup\n- 喔｀腑喔氞箒喔氞箞喔囙竵喔ム父喙堗浮 | 喔佮弗喔膏箞喔?喔傅\n(FT) 喔勦腑喔笗喔?喔｀复喔佮覆 馃嚚馃嚪 0-1 喙€喔嬥腑喔｀箤喙€喔氞傅喔?馃嚪馃嚫鈥?, 'RT @FIFAWorldCup: FT | #SRB win! \n\n#RUS W\n#POR D\n#ESP D\n#FRA W\n#ISL D\n#DEN W\n#CRO W \n#SRB W\n\nA strong start from the European teams 馃挭\n\n#Wor鈥?, 'RT @True_sport: 喙佮笩喔權腑喔脆笝喔椸福喔掂福喔笂喔?! 喙佮笂喔∴笡喙屶箑喔佮箞喔侧弗喔囙釜喔權覆喔?喙€喔⑧腑喔｀浮喔编笝 喔ム竾喙佮浮喔曕笂喙屶箒喔｀竵喙冟笝喔熰父喔曕笟喔弗喙傕弗喔?喔佮福喔膏箠喔?喙€喔笩 喔椸箟喔侧笂喔?喙€喔∴箛喔佮笅喔脆箓喔?喙€喔｀复喙堗浮喔勦复喔佮腑喔笩 22:00 喔? \n喔斷腹喔笖喔勦福喔氞笚喔编箟喔?64鈥?, 'RT @SMM_sportradio: 喙€喔嬥腑喔｀箤喙€喔氞傅喔⑧笡喔｀赴喙€喔斷复喔?喙佮笗喙夃浮喔氞腑喔ム箓喔ム竵喙€喔夃阜喔笝喔勦腑喔笗喔侧福喔脆竵喔?-0\n\nhttps://t.co/rHz7P9suFu\n\n#SMMSPORT #WorldCup', 'RT @FPLUpdates_Tips: #GER XI vs. #MEX: Neuer; Kimmich, Hummels, Boateng, Plattenhardt; Khedira, Kroos; M眉ller, 脰zil, Draxler; Werner.\n\n#MEX鈥?, ""RT @STsportsdesk: When Mexico is involved, expect colour. The sun is out in Moscow and ST's David Lee is at Luzhniki Stadium for #GERMEX 馃嚛馃嚜鈥?",2277,43,17,9,1529250000000.0,1529240000000.0,1253510000000.0,93,10,91,0,2,0.294285714,5.14e-07,1.1e-08,133.9411765,3.98e-07,6.89e-10,1.93e-08,2.529411765,1.0,1.593865546,1
30018,75974218,Mon Sep 21 06:46:37 +0000 2009,130,130,0,0,168,168,163,162,119,118,1,1,2,"['喔溹浮喔炧覆喙€喔阜喙夃腑 Shonici 喔∴覆喔栢付喔囙笟喔弗喙傕弗喔佮笚喔掂箞喔｀副喔箑喔嬥傅喔⑧箒喔ム箟喔о竸喔｀副喔?#bnk48 #喔о副喔權箒喔｀竵 #shonici #worldcup https://t.co/0HYTT3Selz', '喙€喔阜喙夃腑 Shonici 喔佮副喔?喔氞腑喔ム箓喔ム竵喔椸傅喙堗福喔编釜喙€喔嬥傅喔?\n喙€喔∴阜喙堗腑喔о覆喔權箑喔ム阜喔竵喔曕副喙夃竾喔溹浮喔斷腹喔氞腑喔ム箘喔∴箞喔｀腹喙夃箑喔｀阜喙堗腑喔囙箑喔ム涪 55 #bnk48 #shonici #喔о副喔權箒喔｀竵 #musicbnk48鈥?https://t.co/4Pxx3ybwb4']",244,8,0,2,1529240000000.0,1529240000000.0,1253520000000.0,1,0,1,0,0,0.002857143,5.91e-10,6.09e-10,122.0,4.32e-10,3.63e-12,4.71e-10,4.0,0.0,0.331428571,1
30019,75976093,Mon Sep 21 07:01:22 +0000 2009,334,334,0,0,303,303,4942,4940,543,543,10,10,3,"['All geared up for #German machos...#WorldCup #GermanyvsMexico #FifaWorldCup2018 #GERMEX #GER #Germany', 'Germany...why...how...!! #Bhayankar #FifaWorldCup2018 #WorldCup  #GERMEX #GER #GermanyvsMexico', 'Germen oldies falling short over #mex youngies #WorldCup #FifaWorldCup2018 #GERMEX #MexvsGer']",287,18,0,0,1529250000000.0,1529250000000.0,1253520000000.0,2,0,0,0,0,0.005714286,1.79e-08,1.1e-09,95.66666667,1.97e-09,3.63e-11,1.21e-09,6.0,0.0,0.497142857,1
30020,75978472,Mon Sep 21 07:20:48 +0000 2009,717,717,0,0,1537,1537,14350,14350,912,912,14,14,1,['Ahora s铆 #FelizD铆aDelPadre un juego ATM @miseleccionmx 馃嚥馃嚱 #WorldCup #Rusia2018 鈿斤笍'],83,3,1,0,1529250000000.0,1529250000000.0,1253520000000.0,0,0,0,0,0,0.0,5.2e-08,5.57e-09,83.0,3.31e-09,5.08e-11,2.6e-09,3.0,1.0,0.33,1
30021,75990091,Mon Sep 21 09:04:24 +0000 2009,1414,1414,0,0,276,276,44849,44849,13,13,17,17,1,"['RT @Scfabian77: Diego #SeleccionArgentina en #WorldCup Espa帽a 82 , M茅xico 86 , Italia 90 y Usa 94 ... https://t.co/vzz2pUtB8m']",125,2,1,1,1529250000000.0,1529250000000.0,1253520000000.0,0,0,0,0,0,0.0,1.63e-07,1e-09,125.0,4.71e-11,6.17e-11,5.13e-09,2.0,1.0,0.247142857,1
30022,75996676,Mon Sep 21 10:00:06 +0000 2009,426,426,0,0,317,317,3047,3047,464,464,19,19,1,['That鈥檚 very huge crowd for the match. #GermanyvsMexico #Worldcup2018'],68,2,0,0,1529250000000.0,1529250000000.0,1253530000000.0,0,0,0,0,0,0.0,1.11e-08,1.15e-09,68.0,1.68e-09,6.89e-11,1.55e-09,2.0,0.0,0.165714286,1
30023,75996803,Mon Sep 21 10:01:04 +0000 2009,833,833,0,0,694,694,128693,128693,1061,1061,103,103,1,['This is why they call it the beautiful game https://t.co/e5WuRJaHnT'],67,0,0,1,1529220000000.0,1529220000000.0,1253530000000.0,0,0,0,0,0,0.0,4.67e-07,2.52e-09,67.0,3.85e-09,3.74e-10,3.02e-09,0.0,0.0,0.0,1
30024,75997734,Mon Sep 21 10:09:33 +0000 2009,236,235,0,0,1103,1096,2949,2917,84,83,2,2,2,"['啻む祦啻熰礄嗟嵿礄啻熰祶啻熰祮 ... 啻囙川嗟嵿川啻侧搐嗟嵿搐嗟?啻曕祶啻粪祤啻｀磦 啻淳啻编祶啻编淳嗟?, 啻囙川嗟嵿川嗟?啻掂床嗟嵿床啻む祦啻?啻ㄠ礋啻曕祶啻曕祦啻?#WorldCup #BRA #ARG #fans', 'RT @paulpogba: Allez les Bleus!! 馃嚝馃嚪 @equipedefrance #allezlesbleus #fiersdetrebleus\n#weliveforfootball #WorldCup #WorldCup2018 #HereToCreat鈥?]",231,10,2,0,1529250000000.0,1529240000000.0,1253530000000.0,32,7,1,0,1,0.111428571,1.07e-08,4e-09,115.5,3.05e-10,7.25e-12,8.56e-10,5.0,1.0,0.577142857,1
30025,75997759,Mon Sep 21 10:09:48 +0000 2009,2164,2164,0,0,899,899,80664,80566,879,879,40,40,4,"['RT @AsQTweets: @akaebube Please, help us beg this man 馃憞to stop calling the #SuperEagles before a match!\n\nhttps://t.co/WdcbUAkqka', 'So how many millions do you owe him? https://t.co/wDZYuRWfJD', 'This dude never learns https://t.co/aET8WuPtXg', 'RT @BryteDude: This is what happens when you talk to much and feel you must air your opinion every damn issue. https://t.co/MP3re46nbx']",369,1,3,4,1529240000000.0,1529230000000.0,1253530000000.0,98,0,0,0,0,0.28,2.93e-07,3.26e-09,92.25,3.19e-09,1.45e-10,7.85e-09,0.25,0.75,0.265,1
30026,75998278,Mon Sep 21 10:14:01 +0000 2009,3576,3576,0,0,3189,3189,32788,32788,1207,1207,29,29,1,"['World Champions, let鈥檚 see what you鈥檝e got #GERMEX #WorldCup']",60,2,0,0,1529250000000.0,1529250000000.0,1253530000000.0,0,0,0,0,0,0.0,1.19e-07,1.16e-08,60.0,4.38e-09,1.05e-10,1.3e-08,2.0,0.0,0.165714286,1
30027,75999114,Mon Sep 21 10:21:01 +0000 2009,517,517,0,0,690,690,7372,7372,41,41,5,5,1,"[""Agfshhwgsjsbsvo Lozano'nun Almanya'ya att谋臒谋 gol眉n ardindan Meksika'da k眉莽眉k 莽apl谋 bir deprem olmus ya la #GER #MEX鈥?https://t.co/XiArGZMa1W""]",140,2,0,1,1529250000000.0,1529250000000.0,1253530000000.0,0,0,0,0,0,0.0,2.67e-08,2.5e-09,140.0,1.49e-10,1.81e-11,1.88e-09,2.0,0.0,0.165714286,1
30028,76002883,Mon Sep 21 10:51:29 +0000 2009,405,405,0,0,820,820,20692,20691,3299,3299,23,23,2,"[""Phil Neville vs Kimmich is today's Mark Lawrenson vs Pavard. #WorldCup #GER"", 'Germany lose a #WorldCup game for the first time since 10 years before I was born. This World Cup. Wow. #GER #MEX']",188,5,0,0,1529250000000.0,1529250000000.0,1253530000000.0,1,0,0,0,0,0.002857143,7.5e-08,2.97e-09,94.0,1.2e-08,8.34e-11,1.47e-09,2.5,0.0,0.207142857,1
30029,76003439,Mon Sep 21 10:56:07 +0000 2009,696,696,0,0,273,273,73601,73601,11517,11517,56,56,1,['VAR ruining the game #WorldCup @FIFAcom'],39,1,1,0,1529240000000.0,1529240000000.0,1253530000000.0,0,0,0,0,0,0.0,2.67e-07,9.9e-10,39.0,4.18e-08,2.03e-10,2.52e-09,1.0,1.0,0.164285714,1
30030,76010098,Mon Sep 21 11:44:31 +0000 2009,138,138,0,0,117,117,1609,1607,483,483,0,0,2,"['RT @panditfootball: Apakah Dimas Djay sebaiknya jadi kiper timnas Indonesia agar kita bisa main di Piala Dunia? #WorldCup https://t.co/MCM2鈥?, 'RT @IanWright0: Messi 馃槺馃槺馃槺馃槺 #Worldcup https://t.co/DOvuBeb8c6']",204,2,2,2,1529230000000.0,1529220000000.0,1253530000000.0,2,0,0,0,0,0.005714286,5.84e-09,4.24e-10,102.0,1.75e-09,0.0,5.01e-10,1.0,1.0,0.245714286,1
30031,76011764,Mon Sep 21 11:56:14 +0000 2009,192,192,0,0,140,140,45104,45104,87,87,21,21,1,['锛戯紬鏃ヤ粯銇嫳绱欍偟銉炽亴鍫便仒銇熴€俓n\n銈姐兗銈广伅銈点兂銇樸們銇亗锝楋綏锝楋綏锝楋綏锝楋綏锝楋綏 https://t.co/ob1vgwx1SN'],60,0,0,1,1529230000000.0,1529230000000.0,1253530000000.0,0,0,0,0,0,0.0,1.64e-07,5.08e-10,60.0,3.16e-10,7.62e-11,6.96e-10,0.0,0.0,0.0,1
30032,76014338,Mon Sep 21 12:13:10 +0000 2009,352,352,0,0,167,167,3581,3580,146,146,9,9,2,"['In diretta su https://t.co/uo4z4An6If per #CostaricaSerbia #Russia2018 https://t.co/VGfIZWrOM9', 'Il pezzo #CostaricaSerbia 0-1 #Russia2018 https://t.co/qrokuCPiHr']",159,4,0,3,1529250000000.0,1529240000000.0,1253540000000.0,1,0,0,0,0,0.002857143,1.3e-08,6.06e-10,79.5,5.3e-10,3.26e-11,1.28e-09,2.0,0.0,0.165714286,1
30033,76015358,Mon Sep 21 12:19:19 +0000 2009,8854,8854,0,0,9001,9001,16797,16797,12262,12262,20,20,1,['RT @Andrew007Uk: Take note @hyderabadmetro in time for the next cricket world cup! 馃槂 https://t.co/8d42mT5wLa'],109,0,2,1,1529230000000.0,1529230000000.0,1253540000000.0,0,0,0,0,0,0.0,6.09e-08,3.26e-08,109.0,4.45e-08,7.25e-11,3.21e-08,0.0,2.0,0.162857143,1
30034,76015734,Mon Sep 21 12:21:36 +0000 2009,967,967,0,0,837,837,24770,24770,1549,1549,16,16,1,['Allez @Lepique sa note passe 脿 -5 https://t.co/MyDYOkV3v8'],57,0,1,1,1529240000000.0,1529240000000.0,1253540000000.0,0,0,0,0,0,0.0,8.98e-08,3.04e-09,57.0,5.62e-09,5.8e-11,3.51e-09,0.0,1.0,0.081428571,1
