 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
81001,269599414,Mon Mar 21 03:07:56 +0000 2011,159,159,0,0,275,275,63079,63079,1401,1401,7,7,1,108.0,2.0,1.0,0.0,1529252616000.0,1529252616000.0,1300676876000.0,0,0,0,0,0,0.0,2.759654196022727e-07,1.203102306482744e-09,108.0,6.1292593868448155e-09,3.0624422346833483e-11,6.95611879020932e-10,2.0,1.0,0.2471428571428571,1
81002,269608701,Mon Mar 21 03:36:52 +0000 2011,1675,1675,0,0,3097,3097,259035,259032,10439,10439,202,202,2,81.0,6.0,0.0,0.0,1529249711000.0,1529249242000.0,1300678612000.0,3,0,0,0,0,0.0085714285714285,1.1332797590477523e-06,1.3549394536533248e-08,40.5,4.5670690851427374e-08,8.837512742588685e-10,7.328135566255469e-09,3.0,0.0,0.2485714285714285,1
81003,269613604,Mon Mar 21 03:52:53 +0000 2011,266,266,0,0,271,271,181095,181095,4890,4890,8,8,1,140.0,1.0,1.0,0.0,1529247358000.0,1529247358000.0,1300679573000.0,0,0,0,0,0,0.0,7.923032548090712e-07,1.185643899904792e-09,140.0,2.1394091035182412e-08,3.5000557930768764e-11,1.1637685511980615e-09,1.0,1.0,0.1642857142857142,1
81004,269615177,Mon Mar 21 03:58:15 +0000 2011,224,224,0,0,217,217,15282,15282,1409,1409,6,6,1,118.0,2.0,0.0,0.0,1529254658000.0,1529254658000.0,1300679895000.0,0,0,0,0,0,0.0,6.685777467042589e-08,9.493611506008651e-10,118.0,6.164285074638795e-09,2.624961706730502e-11,9.79985703846054e-10,2.0,0.0,0.1657142857142857,1
81005,269615362,Mon Mar 21 03:58:50 +0000 2011,2229,2229,0,0,2425,2425,23107,23107,10414,10414,20,20,1,18.0,1.0,0.0,0.0,1529247900000.0,1529247900000.0,1300679930000.0,0,0,0,0,0,0.0,1.0109465468849377e-07,1.0609535535534572e-08,18.0,4.556193940909568e-08,8.750132400440883e-11,9.752022560291366e-09,1.0,0.0,0.0828571428571428,1
81006,269617397,Mon Mar 21 04:05:15 +0000 2011,134,134,0,0,200,200,361,353,509,501,2,2,2,206.0,5.0,1.0,1.0,1529254608000.0,1529222272000.0,1300680315000.0,8,0,8,0,0,0.0228571428571428,1.5793552077179563e-09,8.749890347467901e-10,103.0,2.226847093430581e-09,8.749890347467902e-12,5.862426532803494e-10,2.5,0.5,0.2885714285714285,1
81007,269630020,Mon Mar 21 04:48:20 +0000 2011,717,717,0,0,836,836,21971,21971,3514,3514,20,20,1,142.0,4.0,1.0,0.0,1529224167000.0,1529224167000.0,1300682900000.0,0,0,0,0,0,0.0,9.613581078116628e-08,3.6579826959653635e-09,142.0,1.5375778939739582e-08,8.751154775036755e-11,3.1372889868506764e-09,4.0,1.0,0.4128571428571428,-1
81008,269631818,Mon Mar 21 04:54:36 +0000 2011,213,213,0,0,471,471,8393,8393,963,963,0,0,1,140.0,0.0,0.0,1.0,1529245226000.0,1529245226000.0,1300683276000.0,0,0,0,0,0,0.0,3.672089776972939e-08,2.060710455086684e-09,140.0,4.213299720272775e-09,0.0,9.319136452939783e-10,0.0,0.0,0.0,1
81009,269634757,Mon Mar 21 05:05:10 +0000 2011,2537,2535,0,0,854,853,36257,36217,1408,1407,10,10,12,1102.0,30.0,6.0,7.0,1529252251000.0,1529229664000.0,1300683910000.0,40,1,1,0,2,0.1171428571428571,1.5862651774683006e-07,3.736300470413792e-09,91.83333333333331,6.1600832111740275e-09,4.3750590988451896e-11,1.1099524933770248e-08,2.5,0.5,0.6957142857142857,-1
81010,269637403,Mon Mar 21 05:14:39 +0000 2011,194,193,0,0,731,731,7515,7504,23484,23455,0,0,2,282.0,5.0,4.0,0.0,1529254679000.0,1529252527000.0,1300684479000.0,11,0,29,0,1,0.0314285714285714,3.2878301720871756e-08,3.1981421900142713e-09,141.0,1.0274305224390581e-07,0.0,8.48754562055771e-10,2.5,2.0,0.5328571428571428,-1
81011,269641080,Mon Mar 21 05:28:12 +0000 2011,95,95,0,0,233,233,2119,2119,1074,1074,0,0,1,132.0,3.0,1.0,1.0,1529250514000.0,1529250514000.0,1300685292000.0,0,0,0,0,0,0.0,9.270876739069254e-09,1.0194026806055386e-09,132.0,4.6988775921474176e-09,0.0,4.156362860838032e-10,3.0,1.0,0.3299999999999999,-1
81012,269652850,Mon Mar 21 06:10:22 +0000 2011,1743,1743,0,0,969,969,156417,156417,47,47,17,17,1,128.0,1.0,1.0,1.0,1529251614000.0,1529251614000.0,1300687822000.0,0,0,0,0,0,0.0,6.843472390412563e-07,4.2395166422510175e-09,128.0,2.0563187016078207e-10,7.437748495177224e-11,7.625879780643472e-09,1.0,1.0,0.1642857142857142,1
81013,269661169,Mon Mar 21 06:42:23 +0000 2011,1166,1166,0,0,754,754,30015,30015,10503,10503,3,3,1,140.0,0.0,1.0,0.0,1529249540000.0,1529249540000.0,1300689743000.0,0,0,0,0,0,0.0,1.313223077460119e-07,3.2989178757452262e-09,140.0,4.595296346014868e-08,1.3125667940630872e-11,5.101509606258532e-09,0.0,1.0,0.0814285714285714,1
81014,269662077,Mon Mar 21 06:46:00 +0000 2011,485,485,0,0,682,682,29848,29848,4019,4019,20,20,1,146.0,5.0,1.0,0.0,1529234410000.0,1529234410000.0,1300689960000.0,0,0,0,0,0,0.0,1.3060041493022472e-07,2.984102217314837e-09,146.0,1.7585200603208696e-08,8.751032895351429e-11,2.122125477122722e-09,5.0,1.0,0.4957142857142858,-1
81015,269665093,Mon Mar 21 06:57:40 +0000 2011,263,263,0,0,170,170,16954,16954,10456,10456,2,2,1,130.0,3.0,3.0,1.0,1529228249000.0,1529228249000.0,1300690660000.0,0,0,0,0,0,0.0,7.418473291061106e-08,7.43860127097079e-10,130.0,4.575177346427681e-08,8.751295612906811e-12,1.1507953730972455e-09,3.0,3.0,0.4928571428571429,-1
81016,269677252,Mon Mar 21 07:43:04 +0000 2011,194,194,0,0,104,104,9788,9786,5896,5895,3,3,2,259.0,9.0,3.0,2.0,1529245246000.0,1529230364000.0,1300693384000.0,2,0,1,0,0,0.0057142857142857,4.282616608041461e-08,4.5503895304077636e-10,129.5,2.5797208337773244e-08,1.3126123645407013e-11,8.488226624029866e-10,4.5,1.5,0.6171428571428572,-1
81017,269678582,Mon Mar 21 07:48:16 +0000 2011,164,164,0,0,130,130,39241,39240,9858,9858,11,11,2,85.0,2.0,0.0,0.0,1529236966000.0,1529236350000.0,1300693696000.0,1,0,0,0,0,0.0028571428571428,1.7170052743185135e-07,5.68820075078124e-10,42.5,4.313406384707806e-08,4.813092942968743e-11,7.17588402406249e-10,1.0,0.0,0.0828571428571428,1
81018,269686473,Mon Mar 21 08:17:35 +0000 2011,76,76,0,0,453,453,897,897,343,343,1,1,1,124.0,6.0,2.0,1.0,1529235540000.0,1529235540000.0,1300695455000.0,0,0,0,0,0,0.0,3.924913215990096e-09,1.982146808075266e-09,124.0,1.5008308061143846e-09,4.375600017826195e-12,3.325456013547908e-10,6.0,2.0,0.6599999999999999,-1
81019,269687677,Mon Mar 21 08:21:21 +0000 2011,830,830,0,0,773,773,11779,11779,2502,2502,8,8,1,123.0,1.0,1.0,1.0,1529249857000.0,1529249857000.0,1300695681000.0,0,0,0,0,0,0.0,5.1537015013893254e-08,3.3821302831937756e-09,123.0,1.0947076285318015e-08,3.500264199941812e-11,3.6315241074396293e-09,1.0,1.0,0.1642857142857142,1
81020,269689483,Mon Mar 21 08:27:14 +0000 2011,269,268,0,0,1031,1031,74494,74483,41254,41251,5,5,3,428.0,5.0,3.0,1.0,1529253103000.0,1529232036000.0,1300696034000.0,11,0,3,0,1,0.0314285714285714,3.259317260495671e-07,4.510908389361608e-09,142.66666666666666,1.804975894226225e-07,2.1876374342199847e-11,1.1769489396103516e-09,1.6666666666666667,1.0,0.3823809523809524,-1
81021,269693964,Mon Mar 21 08:41:20 +0000 2011,189,189,0,0,411,411,48926,48926,100,100,7,7,1,58.0,1.0,1.0,1.0,1529248894000.0,1529248894000.0,1300696880000.0,0,0,0,0,0,0.0,2.140694327900344e-07,1.7982777434636827e-09,58.0,4.3753716385977677e-10,3.062760147018437e-11,8.26945239694978e-10,1.0,1.0,0.1642857142857142,1
81022,269697570,Mon Mar 21 08:52:23 +0000 2011,2889,2889,0,0,1864,1864,83839,83839,80927,80927,13,13,1,147.0,1.0,1.0,0.0,1529253241000.0,1529253241000.0,1300697543000.0,0,0,0,0,0,0.0,3.668208700708044e-07,8.15556127592146e-09,147.0,3.54079993227734e-07,5.687891447799302e-11,1.2640244917455526e-08,1.0,1.0,0.1642857142857142,1
81023,269700912,Mon Mar 21 09:02:03 +0000 2011,38,38,0,0,438,438,2272,2272,3618,3618,0,0,1,140.0,0.0,2.0,0.0,1529246219000.0,1529246219000.0,1300698123000.0,0,0,0,0,0,0.0,9.941014778788618e-09,1.916445630769989e-09,140.0,1.5830365963757582e-08,0.0,1.6626697253255611e-10,0.0,2.0,0.1628571428571428,1
81024,269710173,Mon Mar 21 09:30:36 +0000 2011,563,563,0,0,696,696,58561,58561,6549,6549,9,9,1,139.0,0.0,1.0,0.0,1529250980000.0,1529250980000.0,1300699836000.0,0,0,0,0,0,0.0,2.5622711387522085e-07,3.045270252508559e-09,139.0,2.8654417936319763e-08,3.937849464450723e-11,2.463343609428619e-09,0.0,1.0,0.0814285714285714,1
