 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
232001,3302867355,Fri May 29 15:52:10 +0000 2015,173,173,0,0,148,148,1116,1115,2745,2742,3,3,2,283.0,12.0,3.0,1.0,1529220229000.0,1529219981000.0,1432914730000.0,1,0,3,0,0,0.0028571428571428,1.1588123332396628e-08,1.5367762125400543e-09,141.5,2.8503045293394933e-08,3.1150869173109206e-11,1.796366788982631e-09,6.0,1.5,0.7414285714285714,1
232002,3302875366,Fri May 29 13:52:10 +0000 2015,483,483,0,0,998,998,26652,26652,6860,6860,2,2,1,50.0,0.0,1.0,1.0,1529229492000.0,1529229492000.0,1432907530000.0,0,0,0,0,0,0.0,2.766970215992901e-07,1.0361084629899876e-08,50.0,7.121947952015347e-08,2.0763696653105964e-11,5.01443274172509e-09,0.0,1.0,0.0814285714285714,1
232003,3302875373,Fri May 29 15:06:23 +0000 2015,266,266,0,0,264,264,778,778,516,516,0,0,1,129.0,2.0,1.0,0.0,1529220278000.0,1529220278000.0,1432911983000.0,0,0,0,0,0,0.0,8.078224206959535e-09,2.7411969031327983e-09,129.0,5.357793947032288e-09,0.0,2.7619635463383503e-09,2.0,1.0,0.2471428571428571,1
232004,3302879767,Fri Jul 31 23:44:18 +0000 2015,17765,17763,0,0,176,176,13934,13932,2536,2534,130,129,2,282.0,7.0,0.0,2.0,1529254252000.0,1529243697000.0,1438386258000.0,2,0,2,1,2,0.0057142857142857,1.5334332130188765e-07,1.9368755956030022e-09,141.0,2.790861653664325e-08,1.430646746752217e-09,1.95503380431178e-07,3.5,0.0,0.29,1
232005,3302889375,Fri May 29 16:20:21 +0000 2015,295,295,0,0,87,87,35612,35612,2853,2853,10,10,1,97.0,0.0,1.0,1.0,1529229897000.0,1529229897000.0,1432916421000.0,0,0,0,0,0,0.0,3.6975095779950886e-07,9.033003855036859e-10,97.0,2.962202298668984e-08,1.0382763051766504e-10,3.062915100271119e-09,0.0,1.0,0.0814285714285714,1
232006,3302900980,Fri May 29 14:29:53 +0000 2015,204077,204065,0,0,29,29,58174,58173,8991,8991,821,821,2,202.0,2.0,4.0,1.0,1529231396000.0,1529230071000.0,1432909793000.0,1,0,0,0,12,0.0028571428571428,6.039558955429759e-07,3.0107472360068594e-10,101.0,9.334354620323337e-08,8.523529244005626e-09,2.1187043575261097e-06,1.0,2.0,0.4085714285714286,-1
232007,3302915170,Fri May 29 14:51:35 +0000 2015,471,471,0,0,301,301,15804,15804,18098,18098,2,2,1,112.0,3.0,1.0,1.0,1529253004000.0,1529253004000.0,1432911095000.0,0,0,0,0,0,0.0,1.640407602884431e-07,3.124289347432382e-09,112.0,1.8785178940143282e-07,2.0759397657358024e-11,4.888838148307815e-09,3.0,1.0,0.3299999999999999,1
232008,3302919496,Fri May 29 14:56:17 +0000 2015,43,43,0,0,176,176,57,57,92,92,0,0,1,140.0,0.0,0.0,1.0,1529254859000.0,1529254859000.0,1432911377000.0,0,0,0,0,0,0.0,5.916331734823535e-10,1.826797167243758e-09,140.0,9.54916701059237e-10,0.0,4.463197624516e-10,0.0,0.0,0.0,1
232009,3302931203,Fri May 29 16:18:24 +0000 2015,136,136,0,0,581,581,1102,1102,4861,4861,1,1,1,81.0,2.0,1.0,1.0,1529252414000.0,1529252414000.0,1432916304000.0,0,0,0,0,0,0.0,1.1439116651066773e-08,6.030968034727581e-09,81.0,5.0458753213099433e-08,1.0380323639806506e-11,1.4117240150136846e-09,2.0,1.0,0.2471428571428571,1
232010,3302938385,Fri May 29 16:29:18 +0000 2015,935,935,0,0,2589,2589,5868,5868,3936,3936,4,4,1,123.0,2.0,0.0,0.0,1529252241000.0,1529252241000.0,1432916958000.0,0,0,0,0,0,0.0,6.091226202138215e-08,2.6874888611683425e-08,123.0,4.0857304586939355e-08,4.1521651002987136e-11,9.705685921948243e-09,2.0,0.0,0.1657142857142857,1
