Unnamed: 0,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
4001,18340124,Tue Dec 23 19:23:52 +0000 2008,518,518,0,0,500,500,15221,15221,21996,21996,20,20,1,['RT @IndyFootball: Diego Maradona smoking a cigar in the stands during Argentina vs. Iceland 馃槀\n\n#WorldCup https://t.co/lIETp2iV9j'],129,1,1,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,5.09e-08,1.67e-09,129.0,7.35e-08,6.69e-11,1.73e-09,1.0,1.0,0.164285714,1
4002,18340518,Tue Dec 23 19:42:04 +0000 2008,354,354,0,0,292,292,2845,2845,4794,4794,29,29,1,"['@hangthadj Yes! I am probably cheering more for Kolarov than Serbia, per se - gotta support the Romanisti! #SempreForzaRoma #WorldCup']",133,2,1,0,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,9.51e-09,9.76e-10,133.0,1.6e-08,9.69e-11,1.18e-09,2.0,1.0,0.247142857,1
4003,18353055,Wed Dec 24 06:52:08 +0000 2008,1006,1006,0,0,1102,1102,31151,31151,23020,23020,14,14,1,['JP is good but I miss @IanDarke on the World Cup.   Tony is just awful.  Quit treating the audience like they don鈥檛鈥?https://t.co/W7mai37Kra'],140,0,1,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,1.04e-07,3.68e-09,140.0,7.7e-08,4.68e-11,3.36e-09,0.0,1.0,0.081428571,1
4004,18354953,Wed Dec 24 10:04:30 +0000 2008,169,169,0,0,308,308,10415,10415,64,64,67,67,1,['RT @TheSporTalk: I want Mexico to win. 馃敟馃槑\n\n#GER #MEX #GERMEX \n#WorldCup #WorldCup2018 https://t.co/Kg9iBAeSO4'],111,5,1,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,3.48e-08,1.03e-09,111.0,2.14e-10,2.24e-10,5.65e-10,5.0,1.0,0.495714286,1
4005,18357763,Wed Dec 24 14:22:39 +0000 2008,1493,1493,0,0,1683,1683,10952,10952,2126,2126,156,156,1,"[""RT @FrankUnderwocd: That's 0.0015% of Iceland's population chasing Messi... #WorldCup https://t.co/zoATGOx7qH""]",109,1,1,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,3.66e-08,5.63e-09,109.0,7.11e-09,5.22e-10,4.99e-09,1.0,1.0,0.164285714,1
4006,18358219,Wed Dec 24 14:47:29 +0000 2008,7585,7585,0,0,5245,5245,13578,13578,6549,6549,266,266,2,"['We will be in Tribunj for the match vs Nigeria on June 26! Can鈥檛 wait to cheer on @HNS_CFF while actually in鈥?https://t.co/DdF1ZcPgkF', 'We will be in #Tribunj for the match vs #Iceland - can鈥檛 wait to cheer on @HNS_CFF while actually in #Hrvatska! https://t.co/443wIzXdOr']",268,3,2,2,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,4.54e-08,1.75e-08,134.0,2.19e-08,8.89e-10,2.54e-08,1.5,1.0,0.287142857,1
4007,18358699,Wed Dec 24 15:11:42 +0000 2008,20630,20630,0,0,716,716,45090,45090,29820,29820,1423,1423,1,"['RT @mik1977: #GERMEX 鈥淓l f煤tbol es un deporte que inventaron los ingleses, juegan once contra once, y (a veces pierde) Alemania鈥? Right, @G鈥?]",140,1,2,0,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,1.51e-07,2.39e-09,140.0,9.97e-08,4.76e-09,6.9e-08,1.0,2.0,0.245714286,1
4008,18358916,Wed Dec 24 15:23:56 +0000 2008,204,203,0,0,335,335,23752,23742,5990,5983,20,20,2,"['RT @Tutsy22: No jobs,\nNo light,\nNo Security, \nNo President,\nNo goal...\n\nHard being a Nigerian. 馃槱馃槱馃槱馃槶馃槶馃槶\n\n#CRONGR \n#WorldCup \n#ThisIsNigeria', ""RT @SweetShantel: Croatia 2-0 Nigeria\n\nThe reason Super Eagles didn't perform well tonight is bcoz non performing President Buhari called t鈥?]""",283,3,2,0,1530000000000.0,1530000000000.0,1230000000000.0,10,0,7,0,1,0.028571429,7.94e-08,1.12e-09,141.5,2e-08,6.69e-11,6.82e-10,1.5,1.0,0.287142857,1
4009,18360301,Wed Dec 24 16:34:16 +0000 2008,268,268,0,0,215,215,23437,23436,1335,1335,17,17,2,"['As you can imagine, the Telemundo commentators for the Mexico game are a little excitable today. #WorldCup', 'Me every five minutes #WorldCup https://t.co/WxwhAVvC7X']",161,2,0,1,1530000000000.0,1530000000000.0,1230000000000.0,1,0,0,0,0,0.002857143,7.84e-08,7.19e-10,80.5,4.46e-09,5.68e-11,8.96e-10,1.0,0.0,0.082857143,1
4010,18361479,Wed Dec 24 17:38:45 +0000 2008,838,838,0,0,404,404,21324,21324,6,6,59,59,1,['RT @PeterOuld: You can get odds of around 12/1 on #England winning the #WorldCup \n\nAs a statistician let me try and explain this to you in鈥?],139,2,1,0,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,7.13e-08,1.35e-09,139.0,2.01e-11,1.97e-10,2.8e-09,2.0,1.0,0.247142857,1
4011,18361789,Wed Dec 24 17:56:58 +0000 2008,4329,4329,0,0,2870,2870,44843,44843,20682,20682,90,90,1,"['RT @Rory_Palmer: Shocking research from @WhiteRibbon_UK: domestic abuse and violence against women increases during the World Cup. \nNever,鈥?]",139,0,2,0,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,1.5e-07,9.6e-09,139.0,6.91e-08,3.01e-10,1.45e-08,0.0,2.0,0.162857143,1
4012,18364847,Wed Dec 24 20:55:47 +0000 2008,6831,6831,0,0,1690,1690,82918,82918,3404,3404,376,376,1,['鈿斤笍馃 #worldcup https://t.co/udDBCOCOuY'],38,1,0,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,2.77e-07,5.65e-09,38.0,1.14e-08,1.26e-09,2.28e-08,1.0,0.0,0.082857143,1
4013,18368936,Thu Dec 25 02:21:29 +0000 2008,250,250,0,0,152,152,26005,26005,5929,5929,30,30,1,['Is it too late for me to revise my bracket projections? 馃槥 #GERMEX #GER #WorldCup'],81,3,0,0,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,8.69e-08,5.08e-10,81.0,1.98e-08,1e-10,8.36e-10,3.0,0.0,0.248571429,1
4014,18372365,Thu Dec 25 07:45:08 +0000 2008,1402,1402,0,0,4830,4830,3762,3762,1461,1461,26,26,1,['If that was an #Australian defender pulling down Hernandez would have instantly been subject to #VAR &amp; penalty just鈥?https://t.co/W2FH06EmTg'],144,2,0,1,1530000000000.0,1530000000000.0,1230000000000.0,0,0,0,0,0,0.0,1.26e-08,1.62e-08,144.0,4.89e-09,8.69e-11,4.69e-09,2.0,0.0,0.165714286,1
