 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
308001,960524097334657024,Mon Feb 05 14:42:45 +0000 2018,52,52,0,0,94,94,1053,1053,1168,1168,0,0,1,109.0,5.0,0.0,0.0,1529252403000.0,1529252403000.0,1517841765000.0,0,0,0,0,0,0.0,9.228230708922675e-08,8.2379267487059e-09,109.0,1.0236062172860097e-07,0.0,4.557150967369221e-09,5.0,0.0,0.4142857142857143,1
308002,960527425888292864,Mon Feb 05 14:55:58 +0000 2018,1258,1258,0,0,3677,3677,2549,2549,6266,6266,0,0,1,140.0,10.0,1.0,0.0,1529229311000.0,1529229311000.0,1517842558000.0,0,0,0,0,0,0.0,2.2385661654380317e-07,3.2291909730543906e-07,140.0,5.502885677769598e-07,0.0,1.1047925602671807e-07,10.0,1.0,0.91,1
308003,960528519913787392,Mon Feb 05 15:00:19 +0000 2018,22,22,0,0,42,42,37,35,7,7,0,0,2,252.0,7.0,1.0,2.0,1529224872000.0,1529222877000.0,1517842819000.0,2,0,0,0,0,0.0057142857142857,3.250731656231086e-09,3.6900197178839355e-09,126.0,6.150032863139891e-10,0.0,1.932867471272537e-09,3.5,0.5,0.3714285714285714,1
308004,960532870971367427,Mon Feb 05 15:17:37 +0000 2018,129,129,0,0,127,127,3537,3537,4448,4448,0,0,1,78.0,2.0,1.0,1.0,1529248756000.0,1529248756000.0,1517843857000.0,0,0,0,0,0,0.0,3.101298836578912e-07,1.1135565514433754e-08,78.0,3.90007837859853e-07,0.0,1.1310928750881529e-08,2.0,1.0,0.2471428571428571,1
308005,960533860999139331,Mon Feb 05 15:21:33 +0000 2018,403,403,0,0,1623,1623,2332,2332,3617,3617,0,0,1,131.0,3.0,1.0,2.0,1529239198000.0,1529239198000.0,1517844093000.0,0,0,0,0,0,0.0,2.0464927703606065e-07,1.4242957831454824e-07,131.0,3.174169961575606e-07,0.0,3.5366062884019065e-08,3.0,1.0,0.3299999999999999,1
308006,960534181070692355,Mon Feb 05 15:22:49 +0000 2018,4655,4655,0,0,4914,4914,5205,5205,3598,3598,13,13,1,142.0,3.0,1.0,1.0,1529235327000.0,1529235327000.0,1517844169000.0,0,0,0,0,0,0.0,4.569333512887803e-07,4.313872215625488e-07,142.0,3.158590197765671e-07,1.1412360358797586e-09,4.08650288232329e-07,3.0,1.0,0.3299999999999999,1
308007,960536194965794817,Mon Feb 05 15:30:49 +0000 2018,113,113,0,0,86,86,125,125,251,251,0,0,1,140.0,4.0,1.0,0.0,1529222639000.0,1529222639000.0,1517844649000.0,0,0,0,0,0,0.0,1.0986123208053445e-08,7.558452767140769e-09,140.0,2.2060135401771315e-08,0.0,9.931455380080312e-09,4.0,1.0,0.4128571428571428,1
308008,960543316298301445,Mon Feb 05 15:59:07 +0000 2018,83,83,0,0,167,167,801,801,579,579,0,0,1,71.0,3.0,0.0,1.0,1529231113000.0,1529231113000.0,1517846347000.0,0,0,0,0,0,0.0,7.035717730166788e-08,1.46687248556536e-08,71.0,5.085743527798463e-08,0.0,7.290444089935621e-09,3.0,0.0,0.2485714285714285,1
308009,960543399207161858,Mon Feb 05 15:59:27 +0000 2018,204,204,0,0,238,238,54,54,48,48,0,0,1,144.0,1.0,0.0,1.0,1529246710000.0,1529246710000.0,1517846367000.0,0,0,0,0,0,0.0,4.73669958877553e-09,2.0876564854232892e-08,144.0,4.210399634467138e-09,0.0,1.7894198446485342e-08,1.0,0.0,0.0828571428571428,1
308010,960544998080081920,Mon Feb 05 16:05:48 +0000 2018,31,31,0,0,71,71,644,644,2041,2041,0,0,1,119.0,5.0,0.0,1.0,1529236263000.0,1529236263000.0,1517846748000.0,0,0,0,0,0,0.0,5.6543232964704816e-08,6.2338036343075194e-09,119.0,1.7919990447354434e-07,0.0,2.721801586810325e-09,5.0,0.0,0.4142857142857143,1
308011,960549799715004416,Mon Feb 05 16:24:53 +0000 2018,17,17,0,0,134,134,493,492,14793,14792,0,0,2,244.0,5.0,2.0,1.0,1529238841000.0,1529238776000.0,1517847893000.0,1,0,1,0,0,0.0028571428571428,4.327997985769051e-08,1.1763726776735353e-08,122.0,1.298662762748105e-06,0.0,1.492413098541052e-09,2.5,1.0,0.37,1
308012,960553238255808517,Mon Feb 05 16:38:33 +0000 2018,13,13,0,0,42,42,3333,3333,1619,1619,1,1,1,91.0,3.0,2.0,1.0,1529249832000.0,1529249832000.0,1517848713000.0,0,0,0,0,0,0.0,2.923397256006187e-07,3.6838489274605405e-09,91.0,1.4200360508472897e-07,8.771068874906051e-11,1.1402389537377867e-09,3.0,2.0,0.4114285714285713,1
308013,960555664836911104,Mon Feb 05 16:48:11 +0000 2018,10,10,0,0,68,68,35,35,101,101,0,0,1,100.0,6.0,0.0,1.0,1529230769000.0,1529230769000.0,1517849291000.0,0,0,0,0,0,0.0,3.075171783488928e-09,5.974619465064203e-09,100.0,8.874067146639479e-09,0.0,8.786205095682651e-10,6.0,0.0,0.4971428571428571,1
