,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
27001,67422691,Thu Aug 20 20:57:50 +0000 2009,413,413,0,0,399,399,4926,4926,1450,1450,6,6,1,"[""#WorldCup fans hang their flags from the fencing surrounding St Basil's Church. Busy but great atmosphere by Moscow鈥?https://t.co/BbHf8BObEL""]",140,1,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.77E-08,1.43E-09,140,5.21E-09,2.15E-11,1.48E-09,1,0,0.082857143,1
27002,67423840,Thu Aug 20 21:02:35 +0000 2009,312,312,0,0,1820,1820,11644,11644,35767,35767,21,21,1,['Just a reminder...\nFuck Trump\n#GERMEX\n#WorldCup https://t.co/VjHFJKyxpO'],71,2,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,4.18E-08,6.54E-09,71,1.28E-07,7.54E-11,1.12E-09,2,0,0.165714286,1
27003,67425191,Thu Aug 20 21:08:21 +0000 2009,508999,508910,0,0,614,614,43403,43391,4292,4292,397,395,4,"['賮賷 賲賳鬲禺亘 兀賷爻賱賳丿丕 :5 賱丕毓亘賷賳 丕胤亘丕亍\n丕賱丨丕乇爻 賲禺乇噩 賵 賲氐賵乇 丕賮賱丕賲\n賲丿乇亘賴賲 胤亘賷亘 兀爻賳丕賳 噩乇丕丨\n丕賱賲毓賳賶 丕賱丨賯賷賯賷 賱賱丕爻鬲孬賲丕乇 賮賷 丕賱毓賳氐乇鈥?https://t.co/UANy6Trzkl', '亘毓丿 賵氐賵賱 丕賱賲賳鬲禺亘 丕賱賲氐乇賷 廿賱賶 賮賳丿賯 丕賱廿賯丕賲丞 賮賷 噩乇賵夭賳賷 鬲賮丕噩卅賵丕 亘廿丿丕乇丞 丕賱賮賳丿賯 鬲丨鬲賮賱 亘毓賷丿 賲賷賱丕丿 #賲丨賲丿_氐賱丕丨 馃嚜馃嚞鈿斤笍\n\n#EGY鈥?https://t.co/odFHVXJpsI', '賲丨賲丿 丕賱卮賳丕賵賷 賮丕夭 亘噩丕卅夭丞 乇噩賱 丕賱賲亘丕乇丕丞 囟丿 丕賱丕賵乇賵睾賵丕賷 賱賰賳賴 乇賮囟 鬲爻賱賲 丕賱噩丕卅夭丞 賱兀賳賴丕 亘乇毓丕賷丞 卮乇賰丞 鬲氐賳賷毓 禺賲賵乇 鬲丿毓賶 budweise鈥?https://t.co/MiOXnl86ME', '丕賱賲賰爻賷賰 鬲鬲賯丿賲 亘賴丿賮 毓賱賶 丕賱賲丕賳賷丕 , 賮賷 賲亘丕乇丕丞 丨賲丕爻賷丞 乇丕卅毓丞 .. \n\n #乇賵爻賷丕2018 #GER #MEX #GERMEX  #WorldCup鈥?https://t.co/zZW8WULMxw']",544,7,0,4,1.53E+12,1.53E+12,1.25E+12,12,0,0,2,89,0.034285714,1.56E-07,2.21E-09,136,1.54E-08,1.43E-09,1.83E-06,1.75,0,0.145,1
27004,67427082,Thu Aug 20 21:16:22 +0000 2009,174,174,0,0,406,406,83,83,16,16,3,3,1,['RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U'],107,3,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.98E-10,1.46E-09,107,5.75E-11,1.08E-11,6.25E-10,3,1,0.33,1
27005,67429076,Thu Aug 20 21:24:49 +0000 2009,1145,1145,0,0,990,990,13495,13495,11106,11106,24,24,1,['Watching #GERMEX #DieMannschaft #WorldCup2018 @DFB_Team_EN https://t.co/A1bIObRUVV'],82,3,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,4.85E-08,3.56E-09,82,3.99E-08,8.62E-11,4.11E-09,3,1,0.33,1
27006,67433341,Thu Aug 20 21:42:13 +0000 2009,100,100,0,0,218,218,7282,7282,2307,2307,6,6,1,"['RT @TheSporTalk: 鈥淭his isn鈥檛 Real Madrid, you aren鈥檛 getting any easy calls.. now back up Toni鈥漒n\n#GER #MEX #GERMEX \n#WorldCup #WorldCup2018鈥?]",140,5,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.62E-08,7.83E-10,140,8.29E-09,2.15E-11,3.59E-10,5,1,0.495714286,1
27007,67433853,Thu Aug 20 21:44:29 +0000 2009,1385,1385,0,0,1196,1195,34088,34073,24,24,14,12,2,"['RT @Squawka: The last three own goals at the #WorldCup have all been scored by African nations:\n\n馃嚦馃嚞 Yobo (2014)\n馃嚥馃嚘 Bouhaddouz (2018)\n馃嚦馃嚞 Ete鈥?, 'RT @bensonedo_: Make una shut up abeg. This is not the time. https://t.co/6p8tvVmZTq']",230,1,2,1,1.53E+12,1.53E+12,1.25E+12,15,1,0,2,0,0.045714286,1.22E-07,4.30E-09,115,8.62E-11,5.03E-11,4.97E-09,0.5,1,0.204285714,1
27008,67436336,Thu Aug 20 21:54:42 +0000 2009,28,28,0,0,30,30,161,161,9,9,3,3,1,['No esquenta para o jogo do Brasil. #SegueOLider #Russia2018 #Brasil #CRF #Flamengo https://t.co/xwV97Op0xB'],106,5,0,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,5.78E-10,1.08E-10,106,3.23E-11,1.08E-11,1.01E-10,5,0,0.414285714,1
27009,67437189,Thu Aug 20 21:58:07 +0000 2009,23308,23308,0,0,23637,23637,13132,13132,59,59,17,17,1,['隆Se viene partidazo! #GER vs #MEX\nLe vamos a Alemania... 馃槑 #WorldCup'],69,3,0,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,4.72E-08,8.49E-08,69,2.12E-10,6.11E-11,8.37E-08,3,0,0.248571429,1
27010,67442213,Thu Aug 20 22:18:42 +0000 2009,192,192,0,0,386,386,5399,5399,1353,1353,5,5,1,['RT @psveindhoven: Vamosss @HirvingLozano70! \n\n馃嚛馃嚜馃啔馃嚥馃嚱\n\n#WorldCup https://t.co/gSQvIjEXbj'],91,1,2,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.94E-08,1.39E-09,91,4.86E-09,1.80E-11,6.90E-10,1,2,0.245714286,1
