 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
119001,464481370,Sun Jan 15 08:28:19 +0000 2012,85,85,0,0,198,198,11920,11920,7239,7239,4,4,1,105.0,1.0,1.0,0.0,1529249022000.0,1529249022000.0,1326616099000.0,0,0,0,0,0,0.0,5.882558383664041e-08,9.771363758099662e-10,105.0,3.57246981034765e-08,1.9740128804241748e-11,4.1947773709013706e-10,1.0,1.0,0.1642857142857142,1
119002,464486568,Sun Jan 15 08:39:07 +0000 2012,1195,1195,0,0,148,148,31561,31561,395,395,28,28,1,99.0,1.0,1.0,1.0,1529234255000.0,1529234255000.0,1326616747000.0,0,0,0,0,0,0.0,1.557664009963048e-07,7.304403329252277e-10,99.0,1.949486023685574e-09,1.3819141433720526e-10,5.897812147605724e-09,1.0,1.0,0.1642857142857142,1
119003,464495399,Sun Jan 15 08:56:56 +0000 2012,523,523,0,0,1931,1931,9905,9905,9798,9798,12,12,1,113.0,2.0,1.0,1.0,1529235061000.0,1529235061000.0,1326617816000.0,0,0,0,0,0,0.0,4.8885276275472015e-08,9.530284552038006e-09,113.0,4.835718697093132e-08,5.922496873353499e-11,2.5812215539699003e-09,2.0,1.0,0.2471428571428571,1
119004,464501286,Sun Jan 15 09:08:34 +0000 2012,2338,2338,0,0,1724,1724,193911,193911,237868,237868,43,43,1,140.0,0.0,1.0,0.0,1529231859000.0,1529231859000.0,1326618514000.0,0,0,0,0,0,0.0,9.570494974060074e-07,8.508817620083217e-09,140.0,1.1739996691728276e-06,2.1222688959604314e-10,1.15392201831523e-08,0.0,1.0,0.0814285714285714,1
119005,464501511,Sun Jan 15 09:09:00 +0000 2012,176,176,0,0,138,138,3463,3463,16234,16234,2,2,1,39.0,1.0,1.0,0.0,1529246147000.0,1529246147000.0,1326618540000.0,0,0,0,0,0,0.0,1.709046487431498e-08,6.810523109025316e-10,39.0,8.01174146028384e-08,9.870323346413505e-12,8.685884544843881e-10,1.0,1.0,0.1642857142857142,1
119006,464502699,Sun Jan 15 09:11:39 +0000 2012,1778,1778,0,0,190,190,175696,175664,2629,2629,13,13,3,378.0,4.0,0.0,4.0,1529219148000.0,1529219070000.0,1326618699000.0,32,0,0,0,0,0.0914285714285714,8.672043959784117e-07,9.378064112779926e-10,126.0,1.2976279238157069e-08,6.416570182428371e-11,8.775893680275112e-09,1.3333333333333333,0.0,0.1104761904761904,1
119007,464506828,Sun Jan 15 09:20:03 +0000 2012,303,303,0,0,1194,1194,532,532,1889,1889,2,2,1,141.0,2.0,1.0,1.0,1529249417000.0,1529249417000.0,1326619203000.0,0,0,0,0,0,0.0,2.625472230908269e-09,5.892507225008409e-09,141.0,9.322400458995717e-09,9.870196356798004e-12,1.4953347480548975e-09,2.0,1.0,0.2471428571428571,1
119008,464523393,Sun Jan 15 09:53:54 +0000 2012,740,740,0,0,682,682,4735,4735,5875,5875,1,1,1,140.0,4.0,1.0,1.0,1529241541000.0,1529241541000.0,1326621234000.0,0,0,0,0,0,0.0,2.3368832424086694e-08,3.36590152338482e-09,140.0,2.8995119427985076e-08,4.9353394771038426e-12,3.652151213056843e-09,4.0,1.0,0.4128571428571428,1
119009,464530901,Sun Jan 15 10:08:50 +0000 2012,0,0,0,0,1516,1516,75380,75380,492,492,0,0,1,64.0,1.0,1.0,1.0,1529222642000.0,1529222642000.0,1326622130000.0,0,0,0,0,0,0.0,3.720622384211941e-07,7.482705670556252e-09,64.0,2.4284242677530846e-09,0.0,0.0,1.0,1.0,0.1642857142857142,1
119010,464537191,Sun Jan 15 10:20:48 +0000 2012,988,988,0,0,670,670,109785,109785,5470,5470,90,90,1,81.0,4.0,1.0,1.0,1529245724000.0,1529245724000.0,1326622848000.0,0,0,0,0,0,0.0,5.418193748271543e-07,3.3066355252010143e-09,81.0,2.699596466096948e-08,4.4417492129565857e-10,4.876053580445675e-09,4.0,1.0,0.4128571428571428,1
