 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
113001,424344311,Tue Nov 29 17:19:20 +0000 2011,961,961,0,0,1192,1192,57142,57142,39134,39134,1,1,1,80.0,2.0,1.0,1.0,1529241174000.0,1529241174000.0,1322587160000.0,0,0,0,0,0,0.0,2.7651047707207855e-07,5.768095073149656e-09,80.0,1.8936965821530088e-07,4.839005933850383e-12,4.650284702430218e-09,2.0,1.0,0.2471428571428571,1
113002,424345884,Tue Nov 29 17:21:38 +0000 2011,497,497,0,0,735,735,13961,13961,10674,10674,5,5,1,140.0,1.0,1.0,1.0,1529245841000.0,1529245841000.0,1322587298000.0,0,0,0,0,0,0.0,6.75558812973921e-08,3.5565914156280487e-09,140.0,5.165041737471265e-08,2.4194499426041147e-11,2.40493324294849e-09,1.0,1.0,0.1642857142857142,1
113003,424350849,Tue Nov 29 17:29:00 +0000 2011,857,857,0,0,700,700,4896,4894,2335,2335,4,4,3,244.0,6.0,0.0,1.0,1529238715000.0,1529237202000.0,1322587740000.0,2,0,0,0,0,0.0057142857142857,2.3692121462286836e-08,3.3873539672387222e-09,81.33333333333333,1.1299245019289166e-08,1.9356308384221268e-11,4.1470890713194075e-09,2.0,0.0,0.1657142857142857,1
113004,424353268,Tue Nov 29 17:32:34 +0000 2011,31386,31386,0,0,17329,17329,143131,143130,27057,27055,34,34,2,201.0,2.0,3.0,1.0,1529237329000.0,1529237118000.0,1322587954000.0,1,0,2,0,0,0.0028571428571428,6.926273065185898e-07,8.385701626244937e-08,100.5,1.309319227314382e-07,1.6452989514243629e-10,1.5188044967472077e-07,1.0,1.5,0.3271428571428572,1
113005,424354640,Tue Nov 29 17:34:34 +0000 2011,1193,1193,0,0,642,642,17800,17799,3354,3354,10,10,2,97.0,5.0,0.0,0.0,1529254242000.0,1529252142000.0,1322588074000.0,1,0,0,0,0,0.0028571428571428,8.612924007958576e-08,3.106459108488429e-09,48.5,1.622907141724329e-08,4.838721352785716e-11,5.7725945738733585e-09,2.5,0.0,0.2071428571428571,1
113006,424354829,Tue Nov 29 17:34:52 +0000 2011,524021,524018,0,0,52,52,33222,33220,261,261,1861,1860,2,281.0,3.0,2.0,2.0,1529250795000.0,1529226044000.0,1322588092000.0,2,0,0,1,3,0.0057142857142857,1.607546960227265e-07,2.516177290103478e-10,140.5,1.2629274475327075e-09,9.005011417081872e-09,2.535634114879452e-06,1.5,1.0,0.2871428571428571,-1
113007,424356283,Tue Nov 29 17:37:04 +0000 2011,152,152,0,0,482,482,707,707,3017,3017,0,0,1,110.0,1.0,1.0,1.0,1529232554000.0,1529232554000.0,1322588224000.0,0,0,0,0,0,0.0,3.421337522302209e-09,2.332510163719469e-09,110.0,1.4599965070418336e-08,0.0,7.355633711314507e-10,1.0,1.0,0.1642857142857142,1
113008,424358806,Tue Nov 29 17:40:52 +0000 2011,155,155,0,0,231,231,12219,12219,49896,49896,4,4,1,139.0,0.0,1.0,0.0,1529254610000.0,1529254610000.0,1322588452000.0,0,0,0,0,0,0.0,5.9124339070550684e-08,1.1177446865780511e-09,139.0,2.4143285230085904e-07,1.935488634767188e-11,7.500018459722853e-10,0.0,1.0,0.0814285714285714,1
113009,424364444,Tue Nov 29 17:48:48 +0000 2011,182,182,0,0,286,286,2925,2925,991,991,0,0,1,46.0,1.0,0.0,0.0,1529252224000.0,1529252224000.0,1322588928000.0,0,0,0,0,0,0.0,1.4153456644763858e-08,1.3838935385991327e-09,46.0,4.79523949913196e-09,0.0,8.806595245630844e-10,1.0,0.0,0.0828571428571428,1
113010,424365218,Tue Nov 29 17:49:55 +0000 2011,695,694,0,0,539,539,10287,10249,543,538,1,1,2,282.0,2.0,2.0,1.0,1529246722000.0,1529233326000.0,1322588995000.0,38,0,5,0,1,0.1085714285714285,4.9777959669516746e-08,2.608177336625792e-09,141.0,2.6275330125933302e-09,4.838918991884586e-12,3.3630486993597873e-09,1.0,1.0,0.2457142857142857,1
113011,424379972,Tue Nov 29 18:10:58 +0000 2011,3977,3966,0,0,4503,4501,18557,18532,26198,26165,9,9,3,420.0,3.0,4.0,0.0,1529234722000.0,1529221158000.0,1322590258000.0,25,2,33,0,11,0.0771428571428571,8.980158307071802e-08,2.1791050739205867e-08,140.0,1.2677813619047644e-07,4.355306610101106e-11,1.9245615987080113e-08,1.0,1.3333333333333333,0.4085714285714286,1
113012,424399067,Tue Nov 29 18:38:34 +0000 2011,115,115,0,0,320,320,2300,2300,506,506,13,13,1,92.0,2.0,0.0,0.0,1529248993000.0,1529248993000.0,1322591914000.0,0,0,0,0,0,0.0,1.1129548579364174e-08,1.5484589327811024e-09,92.0,2.4485006874601183e-09,6.29061441442323e-11,5.564774289682088e-10,2.0,0.0,0.1657142857142857,1
113013,424406489,Tue Nov 29 18:49:01 +0000 2011,75,75,0,0,59,59,977,977,499,499,3,3,1,138.0,2.0,0.0,0.0,1529250702000.0,1529250702000.0,1322592541000.0,0,0,0,0,0,0.0,4.7276139266525265e-09,2.8549562095445137e-10,138.0,2.414615506038496e-09,1.4516726489209396e-11,3.6291816223023485e-10,2.0,0.0,0.1657142857142857,1
113014,424410344,Tue Nov 29 18:54:25 +0000 2011,222,222,0,0,423,423,6971,6971,15674,15674,2,2,1,142.0,1.0,1.0,0.0,1529250081000.0,1529250081000.0,1322592865000.0,0,0,0,0,0,0.0,3.3732187701589863e-08,2.046867794831805e-09,142.0,7.584540382078891e-08,9.677861914098369e-12,1.074242672464919e-09,1.0,1.0,0.1642857142857142,1
113015,424410884,Tue Nov 29 18:55:08 +0000 2011,16742,16742,0,0,3399,3399,87751,87751,161,161,58,58,1,143.0,2.0,1.0,1.0,1529224046000.0,1529224046000.0,1322592908000.0,0,0,0,0,0,0.0,4.246746199500678e-07,1.6449602092401002e-08,143.0,7.791662067892207e-10,2.8069341611040245e-10,8.10236064227648e-08,2.0,1.0,0.2471428571428571,1
113016,424418074,Tue Nov 29 19:04:51 +0000 2011,593,593,0,0,509,509,23642,23642,38849,38849,6,6,1,140.0,1.0,1.0,0.0,1529253942000.0,1529253942000.0,1322593491000.0,0,0,0,0,0,0.0,1.144002148722689e-07,2.4629773018350763e-09,140.0,1.87984686049098e-07,2.9033131259352568e-11,2.869441139466012e-09,1.0,1.0,0.1642857142857142,1
