 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
281001,855739919242625024,Sat Apr 22 11:07:50 +0000 2017,312,312,0,0,766,766,10636,10636,32133,32133,3,3,1,133.0,1.0,1.0,1.0,1529253382000.0,1529253382000.0,1492859270000.0,0,0,0,0,0,0.0,2.922450752473367e-07,2.104736062800488e-08,133.0,8.829175444643354e-07,8.243091629766925e-11,8.572815294957602e-09,1.0,1.0,0.1642857142857142,1
281002,855741372317487104,Sat Apr 22 11:13:36 +0000 2017,9,9,0,0,146,146,539,539,1796,1796,0,0,1,137.0,3.0,1.0,1.0,1529240569000.0,1529240569000.0,1492859616000.0,0,0,0,0,0,0.0,1.4815444774082746e-08,4.013088936950057e-09,137.0,4.936649130659112e-08,0.0,2.4738219474349665e-10,3.0,1.0,0.3299999999999999,1
281003,855743237021192192,Sat Apr 22 11:21:01 +0000 2017,289,289,0,0,186,186,7990,7983,57,56,1,1,2,183.0,1.0,1.0,1.0,1529247319000.0,1529230942000.0,1492860061000.0,7,0,1,0,0,0.02,2.1958236039659819e-07,5.1116794785691194e-09,91.5,1.5664824208518266e-09,2.748214773424257e-11,7.942340695196104e-09,0.5,0.5,0.1228571428571428,1
281004,855744033972379650,Sat Apr 22 11:24:11 +0000 2017,1,1,0,0,113,113,4696,4696,3349,3349,0,0,1,140.0,2.0,1.0,0.0,1529223251000.0,1529223251000.0,1492860251000.0,0,0,0,0,0,0.0,1.291422599895498e-07,3.1075543822016886e-09,140.0,9.209911173445536e-08,0.0,2.7500481258422024e-11,2.0,1.0,0.2471428571428571,1
281005,855750243190661120,Sat Apr 22 11:48:51 +0000 2017,378,377,0,0,170,170,9828,9821,4388,4387,0,0,2,203.0,2.0,2.0,3.0,1529230097000.0,1529227509000.0,1492861731000.0,7,0,1,0,1,0.02,2.702348519039871e-07,4.674392025201242e-09,101.5,1.2065430709754738e-07,0.0,1.039364815015335e-08,1.0,1.0,0.2457142857142857,1
281006,855751060098560000,Sat Apr 22 11:52:06 +0000 2017,347,347,0,0,212,212,560,560,4127,4127,2,2,1,93.0,3.0,1.0,1.0,1529247033000.0,1529247033000.0,1492861926000.0,0,0,0,0,0,0.0,1.5390912551116042e-08,5.826559751493929e-09,93.0,1.1342552874724265e-07,5.4967544825414416e-11,9.536869027209402e-09,3.0,1.0,0.3299999999999999,1
281007,855751489481998336,Sat Apr 22 11:53:49 +0000 2017,82,82,0,0,113,113,2410,2410,1689,1689,0,0,1,147.0,2.0,0.0,1.0,1529247867000.0,1529247867000.0,1492862029000.0,0,0,0,0,0,0.0,6.623456082006411e-08,3.105603889073545e-09,147.0,4.6419159014559465e-08,0.0,2.253624061097617e-09,2.0,0.0,0.1657142857142857,1
281008,855757924270059521,Sat Apr 22 12:19:23 +0000 2017,40,40,0,0,28,28,469,469,5287,5287,0,0,1,143.0,1.0,1.0,0.0,1529241633000.0,1529241633000.0,1492863563000.0,0,0,0,0,0,0.0,1.2892382691000374e-08,7.696944890149476e-10,143.0,1.4533481297935818e-07,0.0,1.0995635557356395e-09,1.0,1.0,0.1642857142857142,1
281009,855760285805817858,Sat Apr 22 12:28:46 +0000 2017,491,491,0,0,544,544,586,586,283,283,0,0,1,147.0,2.0,0.0,1.0,1529247855000.0,1529247855000.0,1492864126000.0,0,0,0,0,0,0.0,1.6106100614370782e-08,1.4951738454296423e-08,147.0,7.778202173834353e-09,0.0,1.3495043347535929e-08,2.0,0.0,0.1657142857142857,1
281010,855762427471958016,Sat Apr 22 12:37:16 +0000 2017,237,236,0,0,957,948,6597,6557,9520,9469,0,0,12,969.0,24.0,1.0,1.0,1529252865000.0,1529237091000.0,1492864636000.0,40,9,51,0,1,0.14,1.812948907186442e-07,2.6299713569462257e-08,80.75,2.616230649752149e-07,0.0,6.513095209992221e-09,2.0,0.0833333333333333,0.2471428571428571,1
