 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
229001,3233805505,Tue Jun 02 16:52:23 +0000 2015,183,181,0,0,469,469,359,352,9235,9209,0,0,2,206.0,5.0,2.0,1.0,1529239190000.0,1529224331000.0,1433263943000.0,7,0,26,0,2,0.02,3.740547810207772e-09,4.886676665703189e-09,103.0,9.622272709545618e-08,0.0,1.906741641415104e-09,2.5,1.0,0.37,1
229002,3233807981,Mon May 04 17:00:10 +0000 2015,227,227,0,0,151,151,5898,5898,5294,5294,0,0,1,140.0,0.0,1.0,0.0,1529240485000.0,1529240485000.0,1430758810000.0,0,0,0,0,0,0.0,5.988931443337047e-08,1.5332801762358324e-09,140.0,5.3756193728427146e-08,0.0,2.304997351030026e-09,0.0,1.0,0.0814285714285714,1
229003,3233828585,Mon May 04 17:11:25 +0000 2015,335,335,0,0,752,752,4473,4473,12176,12176,3,3,1,64.0,1.0,1.0,1.0,1529222716000.0,1529222716000.0,1430759485000.0,0,0,0,0,0,0.0,4.5428125347623425e-08,7.63736871482513e-09,64.0,1.2366037429748778e-07,3.046822625595132e-11,3.402285265247897e-09,1.0,1.0,0.1642857142857142,1
229004,3233855665,Tue Jun 02 17:23:10 +0000 2015,107,107,0,0,273,273,596,596,149,149,70,70,1,140.0,0.0,0.0,1.0,1529234477000.0,1529234477000.0,1433265790000.0,0,0,0,0,0,0.0,6.210359010121708e-09,2.844677868730245e-09,140.0,1.552589752530427e-09,7.294045817257038e-10,1.1149470034950046e-09,0.0,0.0,0.0,1
229005,3233856799,Tue Jun 02 17:23:20 +0000 2015,115,115,0,0,172,172,3971,3971,975,975,33,33,1,140.0,3.0,0.0,1.0,1529245504000.0,1529245504000.0,1433265800000.0,0,0,0,0,0,0.0,4.137333034492376e-08,1.792045534960183e-09,140.0,1.0158397654570804e-08,3.4382268984701175e-10,1.1981699797698894e-09,3.0,0.0,0.2485714285714285,1
229006,3233873545,Tue Jun 02 17:33:28 +0000 2015,169,169,0,0,752,752,15233,15233,99570,99570,5,5,1,144.0,1.0,1.0,0.0,1529250685000.0,1529250685000.0,1433266408000.0,0,0,0,0,0,0.0,1.587030759214866e-07,7.83461649661642e-09,144.0,1.0373573996916182e-06,5.2091865004098527e-11,1.7607050371385302e-09,1.0,1.0,0.1642857142857142,1
229007,3233918071,Tue Jun 02 17:56:30 +0000 2015,696,696,0,0,1084,1084,3935,3935,11980,11980,18,18,1,140.0,1.0,1.0,0.0,1529241793000.0,1529241793000.0,1433267790000.0,0,0,0,0,0,0.0,4.1000686404629806e-08,1.1294725301809072e-08,140.0,1.248254696639047e-07,1.8755078914443116e-10,7.251963846918003e-09,1.0,1.0,0.1642857142857142,1
229008,3233924180,Tue Jun 02 18:19:29 +0000 2015,1255,1255,0,0,753,753,56336,56336,16768,16768,25,25,1,139.0,0.0,1.0,0.0,1529248443000.0,1529248443000.0,1433269169000.0,0,0,0,0,0,0.0,5.869600555636626e-07,7.845443798626774e-09,139.0,1.747043846153702e-07,2.604729016808358e-10,1.3075739664377955e-08,0.0,1.0,0.0814285714285714,1
229009,3233926866,Tue Jun 02 18:55:11 +0000 2015,104,104,0,0,220,220,4619,4619,4691,4691,4,4,1,140.0,2.0,1.0,2.0,1529226228000.0,1529226228000.0,1433271311000.0,0,0,0,0,0,0.0,4.813718925941023e-08,2.2927433723901822e-09,140.0,4.888754163582883e-08,4.1686243134366944e-11,1.0838423214935404e-09,2.0,1.0,0.2471428571428571,1
229010,3234006803,Mon May 04 18:43:43 +0000 2015,185,185,0,0,224,224,1646,1646,7023,7023,0,0,1,140.0,2.0,4.0,1.0,1529236620000.0,1529236620000.0,1430765023000.0,0,0,0,0,0,0.0,1.6715479896197884e-08,2.2747676164935154e-09,140.0,7.13200579046159e-08,0.0,1.8787143261218767e-09,2.0,4.0,0.4914285714285714,1
229011,3234014815,Tue Jun 02 18:52:16 +0000 2015,294,294,0,0,324,324,311,310,646,646,0,0,2,203.0,5.0,3.0,0.0,1529254181000.0,1529254167000.0,1433271136000.0,1,0,0,0,0,0.0028571428571428,3.2401555920631606e-09,3.375596179512746e-09,101.5,6.730355345571711e-09,0.0,3.0630409777060102e-09,2.5,1.5,0.4514285714285714,1
