Unnamed: 0,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
14001,36310118,Wed Apr 29 07:17:01 +0000 2009,100,100,0,0,113,113,12068,12068,3929,3929,3,3,1,['HEROES NACIONALES HEROES DE MI CORAZON SON UNOS PINCHIS CABRONES CHINGONES HASTA YO VOY A BEBER VENGA A MI EL ALCOH鈥?https://t.co/AThB2a1gYL'],140,0,0,1,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,4.19e-08,3.92e-10,140.0,1.36e-08,1.04e-11,3.47e-10,0.0,0.0,0.0,1
14002,36310660,Wed Apr 29 07:22:21 +0000 2009,100375,100375,0,0,34306,34306,55064,55064,6501,6501,233,233,1,['QUEL MATCH WOOOW #ALLMEX  #WorldCup2018  #Worldcup  #MEX  #MEXGER'],65,5,0,0,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,1.91e-07,1.19e-07,65.0,2.26e-08,8.08e-10,3.48e-07,5.0,0.0,0.414285714,1
14003,36311515,Wed Apr 29 07:29:59 +0000 2009,388,388,0,0,854,854,33566,33566,3159,3159,7,7,1,['RT @FIFAWorldCup: Joachim L枚w and Juan Carlos Osorio have made their decisions... 馃嚛馃嚜馃嚥馃嚱\n\nDo you agree with them?\n\n#GERMEX // #WorldCup https鈥?],144,2,1,0,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,1.16e-07,2.96e-09,144.0,1.1e-08,2.43e-11,1.35e-09,2.0,1.0,0.247142857,1
14004,36312832,Wed Apr 29 07:42:59 +0000 2009,80,80,0,0,194,194,1628,1628,11,11,1,1,1,['RT @bjoernsi: Die werden doch Ted Mosby 眉berwinden!? 馃え\n\n#GERMEX #DieMannschaft #ZSMMN #WM2018\u2060 \u2060#WorldCup\u2060 #FUG #FUMSLIVE'],122,7,1,0,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,5.65e-09,6.73e-10,122.0,3.82e-11,3.47e-12,2.78e-10,7.0,1.0,0.661428571,1
14005,36313239,Wed Apr 29 07:46:55 +0000 2009,333,333,0,0,659,659,8487,8487,7107,7107,7,7,1,"['#GER, DAS IST NICHT GUT! 馃槺 (my very limited german is really useful right now, thanks polsci required foreign langu鈥?https://t.co/SKmFcvs0ZY']",141,1,0,1,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,2.94e-08,2.29e-09,141.0,2.47e-08,2.43e-11,1.16e-09,1.0,0.0,0.082857143,1
14006,36313598,Wed Apr 29 07:50:37 +0000 2009,2179,2179,0,0,1506,1506,11113,11111,72159,72159,2,2,2,"['RT @FIFAWorldCupPOR: H谩 12 anos,  @Deco20oficial estreava-se pela @selecaoportugal 馃嚨馃嚬 no Mundial da Alemanha 2006, com um golo contra o Ir茫鈥?, 'RT @FIFAWorldCup: Wow! \n\n#MEX stun the #WorldCup champions in Moscow! \n\n#GERMEX 0-1 https://t.co/XOtAWcKD8U']",249,3,4,1,1530000000000.0,1530000000000.0,1240000000000.0,2,0,0,0,0,0.005714286,3.86e-08,5.22e-09,124.5,2.5e-07,6.94e-12,7.56e-09,1.5,2.0,0.45,1
14007,36315329,Wed Apr 29 08:08:01 +0000 2009,37934,37934,0,0,1350,1350,30314,30314,18674,18674,807,807,1,"['Another close call by non UEFA team, but .. another European win. #WorldCup']",75,1,0,0,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,1.05e-07,4.68e-09,75.0,6.48e-08,2.8e-09,1.32e-07,1.0,0.0,0.082857143,1
14008,36316250,Wed Apr 29 08:17:31 +0000 2009,95373,95372,0,0,2072,2072,434289,434277,139057,139041,307,306,3,"['#ReggaeKuruka na futaa! #GERMEX NP #WorldCup #WorldCupMtaani2018 https://t.co/dmPxruVq8K', '#WorldCup #MEXGER GOOOOAAAAL!!!  Mexico 1-0 Germany  #ReggaeKuruka https://t.co/TYR4L9GujO', 'RT @qevohdevokeh: Germany wanakimbishwa kama baiskeli ya kuibiwa #WorldCup #WorldCupMtaani2018 https://t.co/xOoyObc6If']",296,9,1,3,1530000000000.0,1530000000000.0,1240000000000.0,12,0,16,1,1,0.034285714,1.51e-06,7.19e-09,98.66666667,4.82e-07,1.07e-09,3.31e-07,3.0,0.333333333,0.33,1
14009,36317351,Wed Apr 29 08:28:38 +0000 2009,219,219,0,0,906,906,4483,4483,443,443,7,7,1,['馃嚥馃嚱 &gt; 馃嚛馃嚜 #VIVAMEXICO #VamosMexico #WorldCup'],49,3,0,0,1530000000000.0,1530000000000.0,1240000000000.0,0,0,0,0,0,0.0,1.56e-08,3.14e-09,49.0,1.54e-09,2.43e-11,7.6e-10,3.0,0.0,0.248571429,1
14010,36318923,Wed Apr 29 08:44:41 +0000 2009,1072,1072,0,0,740,740,16046,16044,1848,1846,19,19,3,"['#MEX on the verge of delivering a hammer blow to #GER\nFootball will surprise all of us. #WorldCup', 'RT @cnnsport: Rafa Marquez has come on for #MEX for his 146th cap at the age of 39. Legend.\n\n20 minutes to go. Still 1-0 to El TRi. #WorldC鈥?, 'Do #GER miss the services of Leroy Sane? #WorldCup']",287,7,1,0,1530000000000.0,1530000000000.0,1240000000000.0,2,0,2,0,0,0.005714286,5.57e-08,2.57e-09,95.66666667,6.41e-09,6.59e-11,3.72e-09,2.333333333,0.333333333,0.274761905,1
