,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,tweets,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
19001,47813656,Wed Jun 17 01:55:26 +0000 2009,384,384,0,0,498,498,23828,23828,599,599,15,15,1,['RT @bet_clever: Think Maradona must have a cold or hayfever 馃\n\n#WorldCup #ARG https://t.co/G0WWBJBXCn'],102,2,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,8.39E-08,1.75E-09,102,2.11E-09,5.28E-11,1.35E-09,2,1,0.247142857,1
19002,47814498,Wed Jun 17 01:58:31 +0000 2009,530,530,0,0,281,281,59682,59682,92,92,42,42,1,"[""Mexico's Germany opener presents chance for Osorio to justify high hopes. #WorldCup https://t.co/BsunLHCrBZ https://t.co/HOMVuxrlo9""]",131,1,0,2,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.10E-07,9.89E-10,131,3.24E-10,1.48E-10,1.87E-09,1,0,0.082857143,1
19003,47816528,Wed Jun 17 02:06:05 +0000 2009,81,81,0,0,24,24,7602,7602,4969,4969,9,9,1,"['RT @shanella: Look at you, #DEN! Not only is your team handsome, but you scored a goal. #WorldCup #DEN v. #PER']",110,4,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.68E-08,8.45E-11,110,1.75E-08,3.17E-11,2.85E-10,4,1,0.412857143,1
19004,47833233,Wed Jun 17 03:01:56 +0000 2009,360,360,0,0,693,693,22845,22841,14939,14934,4,4,2,"['VAMOS MEXICO!!! #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #MEX #GERMEX #WorldCup', 'MEMO OCHOA #MEX #WORLDCUP']",153,23,0,0,1.53E+12,1.53E+12,1.25E+12,4,0,5,0,0,0.011428571,8.04E-08,2.44E-09,76.5,5.26E-08,1.41E-11,1.27E-09,11.5,0,0.952857143,-1
19005,47833760,Wed Jun 17 03:04:00 +0000 2009,1380,1380,0,0,582,582,65456,65449,31294,31294,9,9,2,"['N茫o vou gastar minha vontade de torcer com o M茅xico, s茫o ruins demais!!!! #WorldCup2018', 'Essa sele莽茫o do M茅xico pqp!!!! #Worldcup']",127,2,0,0,1.53E+12,1.53E+12,1.25E+12,7,0,0,0,0,0.02,2.30E-07,2.05E-09,63.5,1.10E-07,3.17E-11,4.86E-09,1,0,0.082857143,1
19006,47834814,Wed Jun 17 03:07:57 +0000 2009,879,879,0,0,1142,1142,58148,58148,1276,1276,48,48,1,['RT @kavinm95: Viva Mexico!! \n\nWow what a performance.\n\n#MEX #WorldCup'],69,2,1,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.05E-07,4.02E-09,69,4.49E-09,1.69E-10,3.09E-09,2,1,0.247142857,1
19007,47837539,Wed Jun 17 03:17:32 +0000 2009,362,362,0,0,484,484,148,148,33,33,6,6,1,['Arriba #M茅xico 馃嚥馃嚱 \n#WorldCup'],30,2,0,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,5.21E-10,1.70E-09,30,1.16E-10,2.11E-11,1.27E-09,2,0,0.165714286,1
19008,47842783,Wed Jun 17 03:36:41 +0000 2009,444,444,0,0,2228,2228,5130,5130,244,244,12,12,1,['RT @AmericanCasual1: When you go up 1-0 on the defending World Champions. #WorldCup #ElTri https://t.co/2o8smJQRmd'],114,2,1,1,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,1.81E-08,7.84E-09,114,8.59E-10,4.22E-11,1.56E-09,2,1,0.247142857,1
19009,47845230,Wed Jun 17 03:46:06 +0000 2009,148,148,0,0,96,96,8473,8473,1413,1413,5,5,2,"['#GER currently getting jurgen klopped by #MEX their midfield is completely non-existent, mexicans just blazing thro鈥?https://t.co/x3wYr8bW7I', '#GER currently getting jurgen klopped by #MEX and they have no answer. their midfield is completely gone with the m鈥?https://t.co/vl6zcyHUSX']",280,4,0,2,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.98E-08,3.38E-10,140,4.97E-09,1.76E-11,5.21E-10,2,0,0.165714286,1
19010,47852114,Wed Jun 17 04:14:07 +0000 2009,8041,8041,0,0,454,454,70172,70172,1662,1662,161,161,1,['#Mex looking happy to take the game to #Ger .... Looks a proper scrap this! #WorldCup'],85,3,0,0,1.53E+12,1.53E+12,1.25E+12,0,0,0,0,0,0,2.47E-07,1.60E-09,85,5.85E-09,5.67E-10,2.83E-08,3,0,0.248571429,1
